country_iso3,year,wgi_ps,wgi_ge,wgi_rl,wgi_rq,wgi_cc,wgi_va
ABW,2004,0.6292149,0.8951416999999999,0.6070244,0.7433115,0.9662856,0.4432463
ABW,2005,1.3614598,1.2500658999999998,0.7886266,1.1126306,1.3271197,1.0540705
ABW,2006,1.3644361,1.2471197,0.7859951,1.1088430999999999,1.3353032999999999,1.0647659999999999
ABW,2007,1.3693511,1.2515751,0.7911827,1.1154374,1.3294413,1.0616691
ABW,2008,1.3687458,1.2550503,0.7863873,1.1125128,1.3309995,1.0591373
ABW,2009,1.3267765999999999,1.3983691,1.4164208999999999,1.4683747999999999,1.0315021,1.389796
ABW,2010,1.2560673,1.0023954,1.4158901,1.4684441,1.0319006,1.3885303999999998
ABW,2011,1.251139,1.0015699,1.3475873999999999,1.4689355,1.0309026,1.3908076
ABW,2012,1.3159087999999999,1.0017778,1.3458678,1.4635658,1.0288289,1.3889093
ABW,2013,1.3143193,1.0020099999999998,1.3420242999999998,1.4627698999999998,1.0289865,1.3861135999999998
ABW,2014,1.2105481999999999,0.6967705,1.0095673,1.2441605,0.8949794,1.3891228999999998
ABW,2015,1.2093289999999999,0.6950388,1.2928771,1.3576466999999999,1.1609441,1.3898854999999999
ABW,2016,1.2062931,0.6956408,1.2931593,1.3588318,1.1622716,1.3889356
ABW,2017,1.2066651,0.6958363,1.2924687,1.2660605,1.1613217999999998,1.3881097999999998
ABW,2018,1.3341522,0.9066628999999999,1.2931496,0.9845005,1.1629372,1.4179055999999999
ABW,2019,1.3349373999999998,0.9077088999999999,1.2930625,0.9858983,1.1651628,1.4172559
ABW,2020,1.3345061,0.9047215999999999,1.2938144,0.9835183,1.165722,1.4163396
ABW,2021,1.3328137,0.9064943999999999,1.2183340999999999,0.9825611,0.8692192,0.9629542999999999
ABW,2022,1.3357267,1.0084741,1.2205245,0.9800097999999999,0.8688452,0.9608656
ABW,2023,1.3362003,0.6576185999999999,1.2201246,0.9802816,0.8675607,0.9587989
ABW,2024,1.3302095,0.6567856,1.22006,0.9808971999999999,0.8687982,0.9576686999999999
ADO,1996,1.2502075,0.7592137,0.9914350999999999,1.4172329,1.3626213,1.5419543999999998
ADO,1998,1.2511111,0.7500861,0.9824423,1.4481214,1.3581531999999998,1.5405978999999999
ADO,2000,1.2490265,0.7532430999999999,0.9765284,1.4565298,1.3450898,1.5413614999999998
ADO,2002,1.2512043,0.7534943,0.9839612,1.6467614,1.3358417,1.4549379
ADO,2003,1.3177029999999998,0.7406421999999999,0.7855065999999999,1.6468435,1.332687,1.3762606
ADO,2004,1.0449339,0.8951416999999999,0.731683,1.2599548,0.9284646,1.2974307999999999
ADO,2005,1.3245166,0.7337585,1.0263124,1.6454186,1.3271197,1.4511701
ADO,2006,1.3279824,1.2471197,1.0247978,1.6416309999999998,1.3353032999999999,1.4602898
ADO,2007,1.3337059,1.2515751,1.3123171999999999,1.6482253999999998,1.3294413,1.4589572
ADO,2008,1.3330009999999999,1.2550503,1.3095571,1.6453008,1.3309995,1.4578677999999998
ADO,2009,1.3413013999999999,1.2671846,1.3062251,1.6413829,1.3309446,1.4580834999999999
ADO,2010,1.3332046,1.2694874,1.3052409999999999,1.6415342,1.3318853,1.4568310999999998
ADO,2011,1.3258412,1.2681327,1.4604526999999998,1.8202037,1.3295291,1.4590846
ADO,2012,1.3250639,1.2684739,1.4572645,1.8084757999999999,1.3246331,1.5094509
ADO,2013,1.3226889,1.2688549999999998,1.4501381,1.8067374999999999,1.3250051,1.5070081
ADO,2014,1.3308928,1.8005729,1.6005795999999999,1.0924802,1.1646295,1.3785606
ADO,2015,1.3290711,1.7977313,1.6037534999999998,1.1035494,1.1685187,1.3792269
ADO,2016,1.3245352,1.7987191,1.6042767,1.1061377,1.1716528,1.3368503
ADO,2017,1.3250909,1.7990397999999999,1.6029963999999999,1.3456712,1.1694105,1.3522661
ADO,2018,1.3290001999999999,1.8008008,1.6178207999999998,1.3467972,1.1732244,0.9863455
ADO,2019,1.5488693999999998,1.8025172999999999,1.6176245999999999,1.3498500999999998,1.1784788,1.0039274999999999
ADO,2020,1.5484064,1.7976151,1.6193172,1.1078572,1.1797990999999999,0.9786020999999999
ADO,2021,1.5465902999999999,1.8005243,1.6133199999999999,1.1057664,1.1772281,0.8695155999999999
ADO,2022,1.5497162999999998,1.1591046,1.4108315,1.1001942,1.1763451999999999,0.9489464
ADO,2023,1.5502246,1.1602754,1.4100336,1.1007879999999999,1.1733125,0.7696602
ADO,2024,1.5437957,1.1590368,1.4099047999999998,1.1021324,1.1762344,0.7892366
AFG,1996,-2.8176463,-2.3386312,-1.9170946999999998,-2.4898792,-1.7175700999999999,-2.2354439999999998
AFG,1998,-2.8488906999999997,-2.3477587,-1.9102162999999999,-2.4589906999999998,-1.6293354,-2.3579466
AFG,2000,-2.8505004,-2.3446016999999997,-1.9150642,-2.4505822999999998,-1.6374503999999999,-2.2978464
AFG,2002,-2.4335706999999998,-2.0988761,-1.9838064,-2.1301845999999998,-1.5434271,-1.3640645999999998
AFG,2003,-2.387388,-2.1081208,-1.9844041,-1.9591576,-1.5453868,-1.2674537
AFG,2004,-2.1912579,-1.156126,-1.7462939,-1.6058112,-1.50732,-1.2310136999999999
AFG,2005,-2.133959,-1.3907015999999999,-1.7624734,-1.6164082,-1.5715002999999999,-1.1629637
AFG,2006,-2.1468441,-1.6259660999999999,-1.8397413,-1.491989,-1.5221137999999999,-1.0452799
AFG,2007,-2.3604939,-1.5929685999999998,-1.8394814,-1.5097036,-1.5697208,-0.9909813999999999
AFG,2008,-2.5350862999999997,-1.6680317999999998,-1.9500206999999998,-1.5659451,-1.6125664,-1.1039311
AFG,2009,-2.4492355,-1.5587942,-1.8479348999999998,-1.5140426,-1.5631034,-1.3351522999999998
AFG,2010,-2.5309741999999997,-1.5857412,-1.8493765,-1.4285697,-1.6541671999999998,-1.3979576
AFG,2011,-2.5512555,-1.6043337,-1.9254814999999998,-1.4373007,-1.5926582,-1.2883533
AFG,2012,-2.5040196,-1.4997935,-1.8835503,-1.2540947,-1.635471,-1.2510408
AFG,2013,-2.699732,-1.5009937999999998,-1.7022040999999999,-1.282454,-1.5860489,-1.2481171
AFG,2014,-2.3186705,-1.5246031999999998,-1.6376085999999999,-1.1832846,-1.5607981,-1.2039387
AFG,2015,-2.4812529999999997,-1.4711716,-1.6427748,-1.0671884999999999,-1.5195275,-1.2099020999999999
AFG,2016,-2.4834928,-1.4177301999999998,-1.580107,-1.3608993999999999,-1.5650115999999998,-1.2164992
AFG,2017,-2.6139308999999997,-1.4421872,-1.5950990999999999,-1.4164481,-1.5435193999999999,-1.2397194
AFG,2018,-2.5824048,-1.6312498,-1.6668737999999999,-1.3029823,-1.5398439,-1.1858104
AFG,2019,-2.5893714,-1.6540804999999998,-1.6571548999999999,-1.2762178,-1.5013636,-1.1404758
AFG,2020,-2.5896897,-1.7167282,-1.6556644999999999,-1.3026506,-1.40089,-1.081484
AFG,2021,-2.4506389,-1.7059035,-1.7202682,-1.4099446999999998,-1.2220248999999999,-1.4279720999999999
AFG,2022,-2.4492487,-1.9646115,-1.8586889,-1.4229756,-1.1719937,-1.8416443
AFG,2023,-2.3922828,-2.0924592,-1.8968049999999999,-1.4305607999999999,-1.1987543,-2.0370816
AFG,2024,-2.2052112,-1.9339966,-1.9354886999999998,-1.538435,-1.3087183,-2.1483748
AGO,1996,-2.4803682,-0.5703424,-1.570214,-1.6547732,-1.1160752999999999,-1.7462075
AGO,1998,-2.6136366,-1.1155747999999999,-1.4626637999999998,-1.6445273,-1.2767286,-1.6379403
AGO,2000,-2.4455505,-1.1141214,-1.4633034999999999,-1.8066,-1.2804297,-1.6785031
AGO,2002,-1.8157925,-1.2300935,-1.4961635,-1.6064493,-1.3041443,-1.3846520999999998
AGO,2003,-1.2506922999999999,-1.4582043999999998,-1.6751143,-1.6437918999999999,-1.3231498,-1.3097489999999998
AGO,2004,-1.1591344,-1.5316839,-1.4539069,-1.4291061999999999,-1.2228664,-1.3167046999999998
AGO,2005,-0.9717695,-1.5412074,-1.3592364,-1.4091843,-1.2940835,-1.2088056999999999
AGO,2006,-0.6714135,-1.4924701,-1.326343,-1.0973468,-1.2967958,-1.2631594
AGO,2007,-0.7470711,-1.4130186999999998,-1.3309729,-1.072509,-1.2804167,-1.2351851
AGO,2008,-0.4713481,-1.3238188,-1.2534243,-1.0819619,-1.2699259,-1.0776636
AGO,2009,-0.5268288999999999,-1.0974384,-1.2297726,-1.0724612,-1.2724834999999999,-1.0942699
AGO,2010,-0.2720682,-0.9515013,-1.2381936999999998,-1.0850629999999999,-1.3270302999999999,-1.1285907
AGO,2011,-0.49466259999999995,-1.0097747,-1.3083456,-1.1090351,-1.3687643,-1.108214
AGO,2012,-0.4414594,-1.0191994,-1.3438835999999998,-1.0374151,-1.4394482,-1.0591925
AGO,2013,-0.6100776,-1.0286328,-1.3625741,-1.0979742,-1.4609007999999999,-1.0947921
AGO,2014,-0.5090269,-0.9400113999999999,-1.3052002,-1.0271451999999999,-1.4864393999999999,-1.1303739
AGO,2015,-0.5591026,-0.9378236999999999,-1.3086297,-1.0904945,-1.4857649,-1.1542998
AGO,2016,-0.43462799999999996,-0.9493847,-1.3287764,-1.1804234999999998,-1.4881942,-1.19498
AGO,2017,-0.5372144999999999,-0.9681156999999999,-1.3317055,-1.1799884999999999,-1.4208093,-1.131561
AGO,2018,-0.4058117,-0.9784602,-1.1105521999999999,-1.0624392999999999,-1.1817819999999999,-1.005668
AGO,2019,-0.42070389999999996,-0.9116964999999999,-1.0519682,-0.9960854,-0.9647988,-0.9382176
AGO,2020,-0.6427634,-1.0163604,-0.9475038,-1.0388818,-0.8918322999999999,-0.9376897999999999
AGO,2021,-0.7936068,-0.9347008,-1.0980135,-0.8486184,-0.6416506,-0.9985084999999999
AGO,2022,-0.5414068,-0.8325718,-1.1625439,-0.8618821,-0.6031537,-1.0480912
AGO,2023,-0.3131654,-0.8287026,-1.1944432,-0.904342,-0.6242518,-1.0209359999999998
AGO,2024,-0.5735964,-0.7851908999999999,-1.1697408,-0.7730199999999999,-0.6225793,-1.0588932
AIA,2004,0.45349849999999997,0.5613671,0.7925669999999999,0.8150678,0.7015384,0.5331914
AIA,2005,1.1812156999999999,1.7663734,1.5539904999999998,1.2902266999999998,1.3271197,0.8314560999999999
AIA,2006,1.184192,1.7634272,1.551359,1.4640353,1.3353032999999999,1.0647659999999999
AIA,2007,1.1891071,1.7678825999999999,1.5565466,1.4706297,1.3294413,1.0616691
AIA,2008,1.1885017,1.7713577999999999,1.5517512,1.4677050999999999,1.3309995,1.0591373
AIA,2009,1.1956297,1.7834921,1.290841,1.4637871,1.3309446,1.0596387
AIA,2010,1.5491647,1.7857949,1.2891313,1.4639385,1.3318853,1.056728
AIA,2011,1.5428412999999999,1.7844400999999999,1.3036701,1.4650117999999999,1.3295291,1.0619652
AIA,2012,1.5421738,1.7847814,1.2981311,1.4532839,1.3246331,1.0575993
AIA,2013,1.5401342999999998,1.7851624,1.28575,1.4515456,1.3250051,1.0511693
AIA,2014,1.2267455,1.4563681,-0.0402989,0.6188909,1.1646295,1.0580907
AIA,2015,1.2251811,1.4535263999999999,-0.0347847,0.6299601,1.1685187,1.0598446
AIA,2016,1.2212859999999999,1.4545142,-0.0338758,0.8693432999999999,1.1716528,1.0576599
AIA,2017,1.2217632,0.7664249,-0.036100099999999996,0.8720819,1.1694105,1.0557604999999999
AIA,2018,1.2251203,0.7681859,-0.0339069,0.8732078999999999,1.1732244,
AIA,2019,1.2261279,0.7699022999999999,0.4193614,0.8762608,1.1784788,
AIA,2020,1.3857910999999998,0.7650002,0.4217835,0.8710627999999999,0.5557527999999999,
AIA,2021,1.3836197,0.7679093,0.4132015,0.868972,0.5531818,
AIA,2022,1.3873573,1.1116761,0.4079249,0.8633997999999999,1.1763451999999999,
AIA,2023,1.387965,1.1132176999999999,0.6332641,0.8639935,1.1733125,
AIA,2024,1.3802784,1.1115868,0.6330323,0.8653379999999999,1.1762344,
ALB,1996,-0.7225509,-0.9700687,-0.39460059999999997,-0.7899984,-0.8375515,-0.8260765999999999
ALB,1998,-0.9457726999999999,-0.9760298,-0.8718551999999999,-0.9299176,-0.563184,-0.6636183999999999
ALB,2000,-1.2463975,-1.1093724,-0.9694166999999999,-0.736177,-0.9827701999999999,-0.5249370999999999
ALB,2002,-0.6545571,-0.6571054,-0.7542805,-0.4325555,-1.0003421,-0.2153127
ALB,2003,-0.43559,-0.6637265,-0.7576267999999999,-0.4162418,-1.0079715,-0.1267372
ALB,2004,-0.6084853,-0.44995589999999996,-0.5144925,-0.287862,-0.7554331,-0.0105244
ALB,2005,-0.6100173,-0.6979426999999999,-0.6642115,-0.35565179999999996,-0.8830283999999999,0.1006314
ALB,2006,-0.549163,-0.6153929,-0.6119228999999999,-0.1313664,-0.6947376,0.12020259999999999
ALB,2007,-0.18855919999999998,-0.5171955,-0.5254485,-0.006910899999999999,-0.6751999,0.0980996
ALB,2008,-0.0276847,-0.4824716,-0.47265559999999995,0.0382242,-0.6438129,0.1726
ALB,2009,-0.0272379,-0.29000139999999996,-0.4057361,0.1276639,-0.5744720999999999,0.1550401
ALB,2010,-0.1725061,-0.2964483,-0.3178041,0.1073455,-0.5039222999999999,0.1270914
ALB,2011,-0.348045,-0.24906769999999998,-0.29926539999999996,0.053824,-0.6894267,-0.0048785
ALB,2012,-0.3697641,-0.3393566,-0.40222579999999997,-0.08357969999999999,-0.8226266,-0.0572675
ALB,2013,-0.1931708,-0.35641839999999997,-0.4812225,-0.06394419999999999,-0.8155319999999999,-0.0615944
ALB,2014,0.2608816,0.0801175,-0.27642249999999996,0.056534999999999995,-0.6758626,0.09841369999999999
ALB,2015,0.1252711,0.18355849999999999,-0.2267931,0.0444083,-0.5865235,0.0763576
ALB,2016,0.16597009999999998,0.19744609999999999,-0.2061558,0.06428299999999999,-0.5061985,0.0737892
ALB,2017,0.1638298,0.25604899999999997,-0.2057486,0.11052369999999999,-0.5663593,0.1067553
ALB,2018,0.15020319999999998,0.2684643,-0.1743527,0.1139598,-0.5871088999999999,0.1354782
ALB,2019,0.0043749999999999995,0.0266494,-0.29142809999999997,0.0917374,-0.5384935,0.09676459999999999
ALB,2020,-0.0049854,0.0187103,-0.25673819999999997,-0.019559299999999998,-0.6594306,0.0554688
ALB,2021,0.0239536,0.1116368,-0.2015586,-0.0049463,-0.60203,-0.00040429999999999996
ALB,2022,0.011542499999999999,0.1929668,-0.1309656,0.0155769,-0.500456,0.024176
ALB,2023,0.0246567,0.293429,-0.15301109999999998,0.0632513,-0.46404439999999997,-0.0363936
ALB,2024,0.0204668,0.3123437,-0.1185025,0.13573469999999999,-0.42076009999999997,-0.012416799999999999
ANT,2004,0.3656404,0.7699764,0.6070244,0.6572045,0.5124335999999999,0.263356
ANT,2005,0.8207276,0.7337585,0.7886266,1.1126306,1.3271197,0.6088416
ANT,2006,1.184192,0.7308121999999999,0.7859951,0.9312473,1.3353032999999999,0.6195371
ANT,2007,1.1891071,0.7352677,0.7911827,0.9378417,1.3294413,0.6164402
ANT,2008,1.1885017,0.7387427999999999,0.7863873,0.9349171,1.3309995,0.6139085
ANT,2009,1.1956297,0.7508771999999999,0.7805983999999999,0.9309991999999999,0.8629097,0.39179529999999996
ANT,2010,1.1886766,0.7531799,0.7788885999999999,0.9311505,0.8638503,0.38888459999999997
ANT,2011,1.1823531999999999,0.7518252,0.7934275,0.9322237999999999,0.8614942,0.39412189999999997
ANT,2012,1.1816856999999998,0.7521664,0.7878883999999999,0.9204958999999999,0.8565980999999999,0.389756
ANT,2013,1.1796461999999999,0.7525474999999999,0.7755074,0.9187576,0.8569702,0.383326
ANT,2014,1.1866913,0.7679579999999999,0.7817586999999999,0.9148845,0.8526062999999999,0.39024739999999997
ANT,2015,1.1851269,0.7651163,0.787273,0.9259537,0.8564955,0.3920013
ANT,2016,1.1812316999999999,0.7661041,0.7881817999999999,0.928542,0.8596296,0.38981649999999995
ANT,2017,0.7119725,0.7664249,0.7859575,0.9312807,0.8573873,0.38791709999999996
ARE,1996,1.0535653999999999,0.47262119999999996,0.6268910999999999,0.47337419999999997,0.24139129999999998,-0.8480306
ARE,1998,0.9711019999999999,0.7389342999999999,0.5335215,0.48362,0.2401255,-0.8440648
ARE,2000,0.9921534999999999,0.7403877,0.5320962,0.5704525,0.23642439999999998,-0.8437477
ARE,2002,1.0774647,0.8507317999999999,0.5176634999999999,1.1822947,0.7708579999999999,-0.8678207
ARE,2003,0.9511885,0.8458791,0.5160344,1.1073628,0.8866525,-0.8681135999999999
ARE,2004,0.5785838999999999,0.5800974999999999,0.1643897,0.6760347999999999,0.7749326999999999,-0.9696977999999999
ARE,2005,0.7985671999999999,0.6201962,0.0848625,0.5730067999999999,0.7573962,-0.8882070999999999
ARE,2006,0.9097485999999999,0.87732,0.0492929,0.7108515999999999,0.7816632,-0.651509
ARE,2007,1.0198691,0.9034445,0.0361401,0.7403079,0.7779631,-0.616451
ARE,2008,0.7281536,0.8286182999999999,0.0890333,0.8400373,0.9123011999999999,-0.5499529
ARE,2009,1.0855230999999999,0.8843205,0.1273933,0.8210812,0.8451487999999999,-0.5201403
ARE,2010,0.8134966,0.8322560999999999,0.0791468,0.7402639999999999,0.9100893999999999,-0.5841706999999999
ARE,2011,0.8143482,0.9928203,0.4251627,0.8903941999999999,1.1319379,-0.4408451
ARE,2012,0.8029803,1.1560960999999998,0.3671791,0.8455589,1.0894762999999998,-0.5642037999999999
ARE,2013,0.7738837,1.1923105999999999,0.41414999999999996,0.9903687,1.1513193,-0.6460311999999999
ARE,2014,0.8984846999999999,1.4160016,0.3502594,1.0740463999999998,0.9856796999999999,-0.6378608
ARE,2015,0.8382508999999999,1.4040253999999999,0.35099749999999996,1.1787876,0.9199436999999999,-0.6721912
ARE,2016,0.6925969,1.4113666,0.42050509999999997,1.0781755,1.1064348,-0.651368
ARE,2017,0.7192871,1.3782191,0.38348869999999996,1.1113817,1.0762151,-0.6844466
ARE,2018,0.8336610999999999,1.4114571999999999,0.3893195,1.079234,1.0948106,-0.8308639999999999
ARE,2019,0.8295526,1.3982082999999998,0.4262682,1.1457173,1.0878297,-0.8093064
ARE,2020,0.826942,1.0036502,0.3974987,1.0663205999999998,1.0614313,-0.814912
ARE,2021,0.8395809999999999,1.0744083,0.33850399999999997,1.0613347,1.0349829,-0.8358884999999999
ARE,2022,0.883216,1.133184,0.40990299999999996,1.0576162,1.0223468,-0.8265908
ARE,2023,0.7829522999999999,1.3100836,0.4492886,1.105352,0.9918577,-0.9077037
ARE,2024,0.7886704,1.2599658999999999,0.4968448,1.1257177,1.1702181999999999,-0.8537486999999999
ARG,1996,0.029370499999999997,0.19945739999999998,0.1293667,0.235173,-0.22484089999999998,0.43291949999999996
ARG,1998,-0.13057939999999998,0.0657575,0.0341532,0.3453943,-0.41748379999999996,0.3265416
ARG,2000,-0.0569482,0.0107824,-0.160553,-0.1029398,-0.3051156,0.44227839999999996
ARG,2002,-0.6587134,-0.22525589999999998,-0.8048742999999999,-0.9549711,-0.56214,0.3330067
ARG,2003,-0.2505519,-0.1358752,-0.7831395999999999,-0.8463938999999999,-0.5482237999999999,0.41983699999999996
ARG,2004,-0.32846539999999996,-0.023833999999999998,-0.6604823,-0.6710565,-0.4054833,0.48021969999999997
ARG,2005,0.08320709999999999,0.013347999999999999,-0.4127937,-0.5984456,-0.3890799,0.510876
ARG,2006,0.0814603,0.0518902,-0.4448966,-0.6421161,-0.32085179999999996,0.5096456
ARG,2007,0.2041085,0.0008548999999999999,-0.4644969,-0.6471966,-0.4042866,0.5040718
ARG,2008,0.0112562,-0.0710406,-0.6782140999999999,-0.6633654,-0.4137763,0.4084075
ARG,2009,-0.1847801,-0.058479899999999994,-0.6305261,-0.7799309999999999,-0.3970066,0.3882056
ARG,2010,-0.0975562,0.007236299999999999,-0.5170484,-0.7577834,-0.3672971,0.44399869999999997
ARG,2011,0.1203533,0.0717304,-0.4685103,-0.7069559,-0.3396354,0.3421553
ARG,2012,0.0804879,0.0013935,-0.5151067,-0.8410325999999999,-0.5168142,0.3112012
ARG,2013,0.0324742,-0.016257499999999998,-0.5758327,-0.835456,-0.517294,0.24795109999999998
ARG,2014,-0.0132091,0.17817819999999998,-0.7299737,-1.012746,-0.6660539,0.3052787
ARG,2015,-0.0308863,0.1187015,-0.46732049999999997,-0.7973254,-0.6451359999999999,0.36781749999999996
ARG,2016,0.1932708,0.3427634,-0.2365898,-0.2527044,-0.2193628,0.44955059999999997
ARG,2017,0.2394066,0.2956525,-0.17250459999999998,-0.1203619,-0.17814159999999998,0.5819915
ARG,2018,0.1204378,0.257748,-0.2022099,-0.19013349999999998,-0.0057354,0.6297742
ARG,2019,0.0571577,0.2629574,-0.33812559999999997,-0.44910829999999996,-0.0847054,0.5979723
ARG,2020,0.055250099999999996,0.148927,-0.29054969999999997,-0.5471843,-0.1344697,0.5903064
ARG,2021,0.0921998,0.1125651,-0.303899,-0.5840242999999999,-0.3273298,0.5235453999999999
ARG,2022,0.057643799999999995,0.1085858,-0.2913485,-0.5792423,-0.3402325,0.4969087
ARG,2023,-0.0207671,0.061473099999999996,-0.23777379999999998,-0.5065132,-0.35407839999999996,0.49616
ARG,2024,-0.16974599999999998,0.1837479,-0.2513801,-0.23502599999999998,-0.3257079,0.385552
ARM,1996,-1.1966683999999999,-0.2734013,-0.2632008,-0.7676027999999999,-0.5723184,-0.8306424
ARM,1998,-0.8907326,-0.6388345,-0.0989389,-0.7898368,-0.6439547999999999,-0.5641256
ARM,2000,-0.8270133,-0.6449406999999999,-0.44420869999999996,-0.7264838,-0.8246565,-0.5752267
ARM,2002,-0.2690225,-0.2957267,-0.344753,-0.0563245,-0.9400415,-0.43438289999999996
ARM,2003,0.0578823,-0.3023479,-0.342697,0.1777389,-0.9414129999999999,-0.6085254999999999
ARM,2004,-0.2215046,-0.19562569999999999,-0.24706199999999998,0.18443389999999998,-0.6721623999999999,-0.6534901
ARM,2005,-0.11594059999999999,-0.2233106,-0.33301569999999997,0.1206063,-0.5987762999999999,-0.5677441
ARM,2006,-0.1845154,-0.23996499999999998,-0.4593738,0.2208144,-0.6287834,-0.5324667
ARM,2007,0.1764597,-0.3655469,-0.3905878,0.24374839999999998,-0.7056118,-0.45102159999999997
ARM,2008,-0.141342,-0.2999247,-0.33489179999999996,0.3914686,-0.7596162999999999,-0.6966135
ARM,2009,0.14992819999999998,-0.0404606,-0.4332737,0.4085992,-0.7353936999999999,-0.7647286
ARM,2010,0.0171223,-0.1432718,-0.4412636,0.38444239999999996,-0.6713720999999999,-0.7272512999999999
ARM,2011,-0.142543,-0.011366099999999999,-0.3869668,0.3710118,-0.677393,-0.5426552
ARM,2012,0.0562514,0.0313392,-0.35731759999999996,0.4081354,-0.6183619,-0.4296658
ARM,2013,-0.0281785,0.0697532,-0.3019861,0.3441588,-0.5341199,-0.4439759
ARM,2014,-0.2358315,-0.13262939999999998,-0.41450729999999997,0.12340029999999999,-0.6390245,-0.3735727
ARM,2015,-0.13926439999999998,-0.1424065,-0.39632429999999996,0.2129025,-0.6231951,-0.3535547
ARM,2016,-0.3896011,-0.1056077,-0.3080558,0.2424884,-0.5806762999999999,-0.3894293
ARM,2017,-0.3015882,-0.010591,-0.3193061,0.2658499,-0.5641041,-0.3415409
ARM,2018,-0.0038900999999999996,-0.17306159999999998,-0.21866059999999998,0.2852478,-0.1642391,0.2320021
ARM,2019,0.0683699,-0.2531827,-0.24798789999999998,0.2583707,-0.0523489,0.2006866
ARM,2020,-0.2935835,-0.3375702,-0.0751786,0.2080999,0.10560789999999999,0.2108734
ARM,2021,-0.5019,-0.3553578,-0.1028405,0.1972098,0.055839799999999995,0.1047104
ARM,2022,-0.3556235,-0.3306901,-0.2386468,0.07832599999999999,0.057494199999999995,0.0567692
ARM,2023,-0.5022441,-0.163441,-0.2107914,0.0964411,0.10461179999999999,0.0614401
ARM,2024,-0.7232972999999999,-0.3640294,-0.1423943,0.137992,0.1446809,0.1201848
ASM,2004,0.4095694,-0.0644599,0.5451769,0.0975081,0.6637174,0.263356
ASM,2005,0.7112288,-0.29885649999999997,1.0437479,0.5798426,0.8590846999999999,0.6088416
ASM,2006,0.7157169999999999,-0.3018027,1.0411164,0.5760550999999999,0.39923339999999996,0.6195371
ASM,2007,0.9949399999999999,0.2189602,1.046304,0.5826494,0.3933714,1.0616691
ASM,2008,0.9940270999999999,0.22243539999999998,1.0415086,0.5797247999999999,0.3949296,1.0591373
ASM,2009,1.0047762,0.2345697,1.0357197,0.5758069,0.39487469999999997,1.0596387
ASM,2010,0.9942907999999999,0.23687249999999999,1.0340099,0.5759582,0.3958154,1.056728
ASM,2011,0.9847551,0.2355177,1.0485488,0.5770316,0.3934592,1.0619652
ASM,2012,0.9837484999999999,0.23585889999999998,1.0430097,0.5653036,0.3885632,1.0575993
ASM,2013,0.9806727999999999,0.23623999999999998,1.0306287,0.5635652999999999,0.3889352,1.0511693
ASM,2014,1.2631078999999998,0.7679579999999999,1.3203479,0.1453016,1.1646295,1.0580907
ASM,2015,1.2607488,0.7651163,1.3258622,0.1563708,1.1685187,1.0598446
ASM,2016,1.2548747999999998,0.7661041,1.3267711,0.1589592,1.1716528,1.0576599
ASM,2017,1.2555945,0.7664249,1.3245468,-0.0750966,1.7934572,1.0557604999999999
ASM,2018,1.2606571,0.7681859,1.32674,-0.0739706,1.7972711,
ASM,2019,1.2471192,0.7699022999999999,1.3724832999999999,-0.0709177,1.8025255,1.3288373
ASM,2020,1.2465401999999999,0.7650002,1.2020005999999999,0.3974735,1.1797990999999999,0.9550312
ASM,2021,1.2442687,0.7679093,1.1954791999999999,0.3953827,1.1772281,0.941677
ASM,2022,1.2481784999999999,0.7674713,1.1914695,0.3898105,1.1763451999999999,0.937291
ASM,2023,1.2488142,0.7690129,1.1903787,0.3904042,1.1733125,0.9329508
ASM,2024,1.2530284999999999,0.767382,1.0865813,0.3917487,1.1762344,0.9305775
ATG,1996,0.7065855,0.7592137,0.9792620999999999,0.5292526,0.8945863,0.18820009999999998
ATG,1998,0.7074891,0.7500861,0.9702693,0.5601411,0.8901182999999999,0.1868436
ATG,2000,0.7054045,0.7532430999999999,0.9643554,0.5685496,0.8770547999999999,0.28799579999999997
ATG,2002,0.7075823,0.7534943,0.9717882,0.5811854,0.8678068,0.2407239
ATG,2003,0.7275619999999999,0.7406421999999999,0.9686256,0.5812674999999999,0.8646520999999999,0.1991905
ATG,2004,0.9658169,0.5101852,0.7525759,0.237861,0.6191511,0.4459798
ATG,2005,0.7787714,0.5788557999999999,0.7833823,0.3477914,0.6825635999999999,0.5814775999999999
ATG,2006,0.7812606,0.5765812,0.9207949999999999,0.3450567,1.0512639,0.6442308999999999
ATG,2007,0.7853715,0.580021,0.9236183,0.34981789999999996,1.0467254,0.5802615
ATG,2008,0.7848651999999999,0.5827038999999999,0.9210085,0.34770629999999997,1.0479318,0.5836024
ATG,2009,0.7908269,0.5920719999999999,0.917858,0.3448775,1.0478893,0.7244294
ATG,2010,0.9357643,0.7531799,1.0247302999999999,0.5759582,1.3318853,0.6468387
ATG,2011,0.9304755,0.7518252,1.0330986,0.5770316,1.3295291,0.6490922
ATG,2012,0.9299172,0.7521664,1.0299104,0.5653036,1.3246331,0.6980354
ATG,2013,0.9282113999999999,0.7525474999999999,1.0227841,0.5635652999999999,1.3250051,0.6907511
ATG,2014,0.93921,0.07954789999999999,0.5532204,0.3820965,0.5405831,0.6982468
ATG,2015,0.9161633,0.4209115,0.9093918999999999,0.2063206,0.6366369,0.5959673
ATG,2016,0.7403626,0.4218993,0.9071149,0.2076412,0.6379406,0.612667
ATG,2017,0.6146229999999999,-0.2661901,0.6556799999999999,0.218442,0.1957295,0.5341477
