consumer,mineral,year,hhi_import,hhi_wgi_import,hhi_import_wt,hhi_wgi_import_wt,n_partners,top_partner,top_partner_share,total_imports_M
China,Antimony,2022,0.18695213788084333,0.06868361373948567,0.12122265663336233,0.05924966826533504,19,AUS,0.35658375877815485,138.350687
China,Antimony,2023,0.14259695803683833,0.07258638065339494,0.08830326780309465,0.04970341647066474,21,RUS,0.28419626055426306,165.526242
China,Beryllium,2015,0.4773230101397413,0.22636890987178637,0.8172955185793308,0.4364443986577203,5,KAZ,0.6036916723870472,0.925055
China,Beryllium,2016,0.6461621535773447,0.3485413153807784,0.0,0.0,6,KAZ,0.7891161501798879,1.187962
China,Beryllium,2017,0.7510864939628622,0.3936578631734903,0.7311342520222585,0.38252232402188263,6,KAZ,0.8572718806716862,2.206685
China,Beryllium,2018,0.8725523161988815,0.45999007256892277,0.9718535591993898,0.5133483253489748,6,KAZ,0.9318589801722114,8.60106
China,Beryllium,2019,0.9512960632157521,0.5097614573780495,0.9633179993994452,0.5162564466102714,8,KAZ,0.975122536072767,9.228915
China,Beryllium,2020,0.8891135803440852,0.4822575355167378,0.9581780329163547,0.5202718795336688,7,KAZ,0.9412615897272395,9.556847
China,Beryllium,2021,0.9360544368773926,0.5105981624406518,0.9584872880581081,0.5229261097229839,5,KAZ,0.9670734395903376,7.98316
China,Beryllium,2022,0.9170535454358056,0.5244144243608726,0.9656053545545518,0.5525501445028314,7,KAZ,0.9567152067794139,13.911999
China,Beryllium,2023,0.9445399472522312,0.5083042650309229,0.9847669598004705,0.5300837253796684,6,KAZ,0.9714979425259808,17.803627
China,Cobalt,2015,0.7182700871172739,0.5899355978479344,0.9131242237285241,0.7514755632811914,25,COD,0.8459826587746493,1390.622376
China,Cobalt,2016,0.5985785750671736,0.4948169525053049,0.231539217576846,0.06473081402716532,24,COD,0.7699772587971327,1233.605371
China,Cobalt,2017,0.7084736367002115,0.595842751574345,0.8846745511977732,0.745651573835508,25,COD,0.8401659456092542,2652.930451
China,Cobalt,2018,0.8365130693361046,0.6884027537760983,0.9311904640842442,0.7665620584580606,22,COD,0.9142236073293452,4371.78541
China,Cobalt,2019,0.8212713826090757,0.6654466898899777,0.9396201113061523,0.7616955107325385,23,COD,0.9058721839827054,2260.31593
China,Cobalt,2020,0.7505870272739754,0.6140613279134705,0.914208707042513,0.7489196188478958,21,COD,0.8653643489025808,2679.016056
China,Cobalt,2021,0.8486347314144388,0.6777745067863403,0.9231628656466297,0.7376091405486652,23,COD,0.9208475600932005,4880.388014
China,Cobalt,2022,0.9082262325266446,0.7405685131997143,0.968594193617667,0.7899690198821773,23,COD,0.9528360273628962,6172.233184
China,Cobalt,2023,0.8154665787348492,0.6704748257798874,0.9348358619612261,0.7692894304900822,23,COD,0.9021759473597499,2698.519095
China,Copper,2015,0.0847994139445469,0.02782330007439042,0.09757179883644401,0.03449245405544694,45,CHL,0.24961308608463215,56361.73483
China,Copper,2016,0.09434729413519465,0.032993292170451924,0.12782983981311674,0.04910518391037414,44,CHL,0.2554907579610386,53595.526763
China,Copper,2017,0.08548545879428221,0.03152857216607566,0.10655264385846984,0.04277914719860287,42,CHL,0.2346672919428918,67589.383649
China,Copper,2018,0.09198135897488743,0.033758988174009304,0.1337272940298362,0.05263366971829877,46,CHL,0.2500233917106706,78853.692061
China,Copper,2019,0.0992473068827776,0.03944077920711972,0.1539845690165897,0.06309063980297258,44,CHL,0.2627769452127708,73921.355537
China,Copper,2020,0.09323810964974666,0.039662743755878055,0.13833947844700056,0.05911503557063271,44,CHL,0.256196038785021,84762.483374
China,Copper,2021,0.08883829325322198,0.038456888968455935,0.15472210779557896,0.0667818267139036,46,CHL,0.24261099472954684,122055.278348
China,Copper,2022,0.08581460428999121,0.04024569019866844,0.1328725682432707,0.06107889115922699,45,CHL,0.22675939334279024,124518.948405
China,Copper,2023,0.086315792639337,0.041779098842622056,0.12733616488625438,0.0601268862814499,45,CHL,0.2168295934102805,122271.632073
China,Gallium,2015,0.14800831570164183,0.07286237861259198,0.49731724244830156,0.25002873201074893,15,CHN,0.2132185383111919,13.1242915
China,Gallium,2016,0.16878517477117613,0.08263086231266463,0.0,0.0,16,BRA,0.34953459127584496,14.15312425
China,Gallium,2017,0.08552954700086723,0.03760351909973571,0.1646981801685839,0.08794896873801702,16,USA,0.18314902522658602,12.743064
China,Gallium,2018,0.13150762463570095,0.06629751913463705,0.2855101660502228,0.16446137765572402,18,IDN,0.2919318675562459,22.29312375
China,Gallium,2019,0.13594360311942594,0.06781743760861163,0.2973728571225266,0.16197239723538903,17,BRA,0.2489215186280311,19.72130725
China,Gallium,2020,0.12507670065909451,0.05678858398560958,0.4713191412083675,0.24361430078863405,17,BRA,0.20266791350717003,18.75941625
China,Gallium,2021,0.1716334006510979,0.07917005680869339,0.40739040847030544,0.22798089061665094,17,BRA,0.3091627713623666,16.27039125
China,Gallium,2022,0.16666783926913434,0.08107779605173002,0.40793617461246123,0.22908708082576956,14,BRA,0.3479192095460474,20.7511645
China,Gallium,2023,0.14028405326506768,0.07787823062208483,0.24782120388655202,0.14234694195610922,14,CHN,0.33732516577942007,77.00024675
China,Germanium,2015,0.14800831570164183,0.07286237861259198,0.49731724244830156,0.25002873201074893,15,CHN,0.2132185383111919,13.1242915
China,Germanium,2016,0.16878517477117613,0.08263086231266463,0.0,0.0,16,BRA,0.34953459127584496,14.15312425
China,Germanium,2017,0.08552954700086723,0.03760351909973571,0.1646981801685839,0.08794896873801702,16,USA,0.18314902522658602,12.743064
China,Germanium,2018,0.13150762463570095,0.06629751913463705,0.2855101660502228,0.16446137765572402,18,IDN,0.2919318675562459,22.29312375
China,Germanium,2019,0.13594360311942594,0.06781743760861163,0.2973728571225266,0.16197239723538903,17,BRA,0.2489215186280311,19.72130725
China,Germanium,2020,0.12507670065909451,0.05678858398560958,0.4713191412083675,0.24361430078863405,17,BRA,0.20266791350717003,18.75941625
China,Germanium,2021,0.1716334006510979,0.07917005680869339,0.40739040847030544,0.22798089061665094,17,BRA,0.3091627713623666,16.27039125
China,Germanium,2022,0.16666783926913434,0.08107779605173002,0.40793617461246123,0.22908708082576956,14,BRA,0.3479192095460474,20.7511645
China,Germanium,2023,0.14028405326506768,0.07787823062208483,0.24782120388655202,0.14234694195610922,14,CHN,0.33732516577942007,77.00024675
China,Graphite,2015,0.29117172944439795,0.06924005873860802,0.010052549200938062,0.00252493045877819,25,JPN,0.484746119762905,247.12794
China,Graphite,2016,0.24778721015341978,0.05983870592020627,0.24969689056348424,0.05796402875553957,29,JPN,0.43090447798666176,224.110739
China,Graphite,2017,0.17753955155769063,0.04577302299463718,0.00806250834410364,0.0022340634800831235,28,JPN,0.34942263596722895,281.625527
China,Graphite,2018,0.17895875218016694,0.04681455761290111,0.09072579816872138,0.05338403754727266,28,JPN,0.35365621083058396,389.299268
China,Graphite,2019,0.14080068730763923,0.047431047312199916,0.37638223937393683,0.2490915077577783,29,JPN,0.2781329734452086,406.986477
China,Graphite,2020,0.1782729882605034,0.04735904431723227,0.10447423842492712,0.044263881687194674,24,JPN,0.32107959813820985,347.186927
China,Graphite,2021,0.1664850560887301,0.04359677860713736,0.17503328040637722,0.10023169748224718,24,JPN,0.3153528684769314,439.605505
China,Graphite,2022,0.13821719226443932,0.04676058031812275,0.3003310914019301,0.20622108397641348,26,JPN,0.22779646855332256,525.72279
China,Graphite,2023,0.14284200419830043,0.042161598633708976,0.20580320765949614,0.13710446568680937,26,JPN,0.23574611695669187,405.239557
China,Lithium,2015,0.6311838485138377,0.2047804754779585,0.6456709335678483,0.20938486888618235,10,CHL,0.7683883247329636,59.044748
China,Lithium,2016,0.47354423805780615,0.15828886219155236,0.4758825581943894,0.1590767043422909,14,CHL,0.6392964388720892,190.262416
China,Lithium,2017,0.4489329388631081,0.15474612008418748,0.45902652015173634,0.15778672440950542,14,CHL,0.6083860643988214,377.537096
China,Lithium,2018,0.43414037988109666,0.186012752801034,0.44002307317916295,0.18413182300264955,18,ARG,0.4942708920549557,381.957544
China,Lithium,2019,0.47464113031257216,0.20010159245915357,0.4985367958180388,0.20516727827259731,15,CHL,0.5594432114908102,246.604299
China,Lithium,2020,0.5650879070820208,0.23010184617938817,0.6112704816647393,0.24460736480893727,11,CHL,0.6943101462761274,264.110287
China,Lithium,2021,0.5536956619242951,0.222629510238994,0.6483766337023581,0.25328594751191785,12,CHL,0.6976256971078844,595.460379
China,Lithium,2022,0.8846855410952826,0.35020091609829934,0.7788125999050814,0.3093801291109936,14,CHL,0.9395776719253587,6787.313731
China,Lithium,2023,0.8160691319455279,0.32185673037917556,0.7591771080016749,0.3006053053152643,15,CHL,0.900277281836495,6512.230382
China,Manganese,2015,0.2664124938849514,0.10453057007277465,0.26638081521804147,0.11351303214723422,27,ZAF,0.3648303804971133,2008.977265
China,Manganese,2016,0.25381153585192645,0.10292024433368725,0.1891619699588203,0.048039570490314216,30,ZAF,0.38053095124629516,2085.949864
China,Manganese,2017,0.2610360682632932,0.11525909443489639,0.25404083869937694,0.1197844447644896,32,ZAF,0.40958891258719604,4015.985405
China,Manganese,2018,0.25461239864225255,0.11155228698314064,0.23408351426219953,0.11129349817007253,32,ZAF,0.3960872577932581,5826.255295
China,Manganese,2019,0.2324546209586177,0.10984838916876927,0.23724962218180665,0.11712630315343703,33,ZAF,0.3912403110886288,6381.04841
China,Manganese,2020,0.24571168034812238,0.11809866456041337,0.2752401960555775,0.13567592392461006,33,ZAF,0.40107796596283546,4902.750163
China,Manganese,2021,0.26646641876305316,0.13028254699589414,0.27913257427013605,0.14256735646307694,33,ZAF,0.42406131341080155,4958.454668
China,Manganese,2022,0.2620482381701517,0.13718039294422404,0.29898145065517445,0.15958203497637335,32,ZAF,0.42101267132619896,5906.376951
China,Manganese,2023,0.25450270485126264,0.12804785786944103,0.2808976644934348,0.14586628251116734,29,ZAF,0.41066518325690693,5009.874009
China,Molybdenum,2015,0.08674621898403603,0.03102243533127757,0.2635897398939296,0.09735584282142651,20,CHL,0.2156680212105256,154.939489
China,Molybdenum,2016,0.12191405692431369,0.046660762900259126,0.18872650925967932,0.07456886445076569,24,USA,0.23234181962404854,181.320169
China,Molybdenum,2017,0.18402983413788981,0.06439182044532545,0.27542312972445754,0.0956122318059254,20,USA,0.35296015990922947,270.579504
China,Molybdenum,2018,0.12780050198383092,0.051870139555720535,0.17549293099313892,0.06913866962945472,23,CHL,0.2119119014307174,246.926825
China,Molybdenum,2019,0.12168007212684344,0.052806244467188936,0.16628338437221676,0.06927025356308261,22,CHL,0.24701414266705582,287.639664
China,Molybdenum,2020,0.23657773288554204,0.09463285025036151,0.23770632916441573,0.09533519691765292,23,CHL,0.4544632422654763,926.051658
China,Molybdenum,2021,0.12934493358814786,0.054598112981934475,0.15461687337311275,0.06543215495395721,20,CHL,0.27502105597126747,706.838683
China,Molybdenum,2022,0.127215428504025,0.05803770374355012,0.14988913169304366,0.06880496579183522,25,CHL,0.2726326528493288,740.352793
China,Molybdenum,2023,0.1368123815762946,0.06654699074828163,0.1598003452771831,0.0796303449791237,21,CHL,0.23890856369763452,1172.274843
China,Nickel,2015,0.16171774950083023,0.09517909346262081,0.9147357182297776,0.5347237377794681,34,RUS,0.30008699251447607,7631.319821
China,Nickel,2016,0.1639556631945594,0.09709208500322548,0.33316378347918557,0.20196444540403996,34,RUS,0.33939914850245606,6344.573086
China,Nickel,2017,0.11257211623932334,0.06163286060953324,0.6784552959787461,0.4167981399773234,32,PHL,0.2073854062919069,6581.697591
China,Nickel,2018,0.10667889741990282,0.048014320876403116,0.49931820347954864,0.2996114015103766,32,AUS,0.17286576145152155,8277.467267
China,Nickel,2019,0.11679616523753089,0.058646142822499386,0.45686585458146034,0.26570796150241793,33,IDN,0.20738396521319422,9350.72688
China,Nickel,2020,0.11794448145430857,0.05907086684803893,0.6613370397168159,0.39736080449932126,33,PHL,0.24788645775773585,7066.742245
China,Nickel,2021,0.14894851107023876,0.060682747546365386,0.7800942823915561,0.4800756671889319,34,AUS,0.26590899217829606,12757.486865
China,Nickel,2022,0.13187990788707377,0.06439365061975862,0.6529418620717593,0.3913045951132606,32,IDN,0.2580594354499106,17110.311027
China,Nickel,2023,0.18172793672907261,0.09413525058346534,0.4608304870868493,0.26208101225728475,32,IDN,0.37088949023804185,14816.349316
China,Niobium,2015,0.15378227968851865,0.09346902701150672,0.2807060243917793,0.19790476201944684,24,RWA,0.2749596001899726,121.9260065
China,Niobium,2016,0.13623119782088822,0.08747049328248804,0.15588476621633643,0.10173453149197337,22,NGA,0.24229786935196906,135.60690025
China,Niobium,2017,0.17186294649564662,0.12460571459927214,0.3096826131765035,0.22480271316407321,26,NGA,0.3379319321006569,155.722508
China,Niobium,2018,0.14660396396058314,0.10216993397892304,0.28954274016243514,0.20831890103937947,27,NGA,0.31195176712661304,206.34545075
China,Niobium,2019,0.16807346671465703,0.11510583263228033,0.2923978367654339,0.2128307996666519,26,NGA,0.3142767511083325,159.34958225
China,Niobium,2020,0.22293795239728678,0.1678763829309437,0.25215727373493374,0.18735121213447795,26,COD,0.37444912364785093,191.69994925
China,Niobium,2021,0.21535422781654623,0.15689165426104099,0.38570476140549426,0.2852288134836587,27,NGA,0.40050573230573355,146.13838025
China,Niobium,2022,0.17825209242184548,0.12749382888151525,0.32622806954390604,0.2447604073549417,24,NGA,0.3215358659764009,255.4831255
China,Niobium,2023,0.15725026271546114,0.10498105593179026,0.32603864253385495,0.23735540919772358,27,NGA,0.2661966534756232,374.63203875
China,Palladium,2015,0.24755746663180173,0.07408281411962189,0.21301910003468924,0.06314811559398177,11,GBR,0.3726761219047723,375.001168
China,Palladium,2016,0.2697511842124755,0.12423227849540575,0.2686171065893092,0.1236871882664476,12,ZAF,0.41183859383866467,368.165549
China,Palladium,2017,0.2445455191498952,0.11713305667817783,0.22950650409856987,0.10854965077406684,11,ZAF,0.393802465258762,432.199336
China,Palladium,2018,0.3281836056810598,0.16877515860017078,0.32162198206422926,0.16310455116885014,14,ZAF,0.5361390018353406,562.428027
China,Palladium,2019,0.25938241440367354,0.1386113029482391,0.2817755376555602,0.14944197704218307,12,ZAF,0.4084978420305608,966.418459
China,Palladium,2020,0.2178110410916163,0.11460982238169407,0.19002508105401467,0.0993531336204041,12,ZAF,0.3364311223857447,2881.62703
China,Palladium,2021,0.3209135325727692,0.1781272155977019,0.23103100505411245,0.12670713917461615,13,ZAF,0.4637030502447457,1533.999823
China,Palladium,2022,0.3195408127697321,0.18566410102550854,0.28215333634590234,0.16484286831845701,13,ZAF,0.4440614551838117,1769.719481
China,Palladium,2023,0.45086090507704757,0.2966077175052729,0.42210465449158185,0.27983358190460644,11,RUS,0.6098817193830794,1252.690541
China,Platinum,2015,0.5617692021169025,0.2771542153379828,0.454276582677154,0.220277317715127,14,ZAF,0.7415244323044788,2965.477553
China,Platinum,2016,0.4723241620624441,0.22810222810991035,0.47168338137292576,0.22824116587376697,15,ZAF,0.6627576731874395,2283.077911
China,Platinum,2017,0.3810494974043122,0.19062150964694913,0.25990692387162734,0.11966710502372055,13,ZAF,0.5990781249664989,1994.336036
China,Platinum,2018,0.3781092992249183,0.1927634534423083,0.25965146610520096,0.11984796994208441,15,ZAF,0.5981508068679402,2640.937561
China,Platinum,2019,0.34956010619073946,0.177775844128812,0.28517656958797105,0.1390200342060169,17,ZAF,0.5716893447595214,2703.227239
China,Platinum,2020,0.3263427085145021,0.16115185694040288,0.3611792908233453,0.1799553018271967,15,ZAF,0.533130680886832,5086.776652
China,Platinum,2021,0.3775693148218781,0.19891604163688378,0.4126887838523272,0.2169868291965514,16,ZAF,0.5909210268938354,8477.652957
China,Platinum,2022,0.34054592024749103,0.18067965575649533,0.4490324232031479,0.23533803302743467,20,ZAF,0.5560127354418846,5880.657513
China,Platinum,2023,0.31564982340162445,0.17545837818261917,0.2942569642634778,0.16074125430710728,15,ZAF,0.5093058815195628,5145.759421
China,Rare Earths,2015,0.28426723267502474,0.12354350715687802,0.3105701433702898,0.12341937226222945,17,MYS,0.49040830486504683,93.435257
China,Rare Earths,2016,0.4710264694649326,0.20961237108746705,0.45417217060745696,0.20187933285728035,16,MYS,0.6805686733126285,96.102769
China,Rare Earths,2017,0.5957797701920234,0.2637800345316688,0.44600745363670785,0.2872748414449983,17,MYS,0.7664127535545181,180.961378
China,Rare Earths,2018,0.2919586253592138,0.14731526035744144,0.3899318262920563,0.2195475639453059,14,MYS,0.39827186825735666,204.957175
China,Rare Earths,2019,0.3900525307990094,0.2585524145926084,0.5495884826538552,0.3805046845516714,18,MMR,0.557250040914696,274.174101
China,Rare Earths,2020,0.5937142203409274,0.4279870546706069,0.5836056828584144,0.41573404693818966,17,MMR,0.7611741706332985,509.309723
China,Rare Earths,2021,0.5760960071433056,0.46403784838377693,0.5841573839675449,0.47238707221524795,18,MMR,0.745062258789641,1089.34739
China,Rare Earths,2022,0.3967976415238014,0.30307728664684375,0.3441442490405094,0.2618368272544811,18,MMR,0.5665253336708602,1066.676604
China,Rare Earths,2023,0.5891384065147869,0.4996732923480752,0.46441450894763786,0.38518884951885446,19,MMR,0.758211037435108,1901.715389
China,Silicon,2015,0.17334866111831662,0.0482120897997037,0.17162440449509353,0.04136019686420114,31,KOR,0.28931936321488566,3120.181228
China,Silicon,2016,0.19020048265386977,0.05708167199394193,0.12114042411763976,0.031180963374680203,29,KOR,0.34797855899910834,3272.933589
China,Silicon,2017,0.18906816238292537,0.05480074677946656,0.05624211267366202,0.013244125060388485,26,KOR,0.3243947975303553,3617.615649
China,Silicon,2018,0.16552592398503124,0.04392410915337471,0.17729060872854294,0.037951193699682854,27,DEU,0.26943877961868123,3208.361403
China,Silicon,2019,0.1507107689288873,0.0405849212194735,0.23726380618505674,0.06378972324374142,28,DEU,0.27626029702334626,2464.293966
China,Silicon,2020,0.1555857719591447,0.042778184230725595,0.3015548731357346,0.10798323303512385,28,DEU,0.31592802320724717,2166.577004
China,Silicon,2021,0.17822161254574603,0.04936881637399625,0.27826440580553485,0.10703531262295338,30,DEU,0.3366798319736789,3510.918504
China,Silicon,2022,0.22648877271189516,0.06348257222474568,0.27106883966878453,0.09653862514866907,29,DEU,0.41639342895603626,4279.330614
China,Silicon,2023,0.20184669204269617,0.060071795057704346,0.2533903355985986,0.10307371034948715,32,DEU,0.37340402482463253,3195.959172
China,Tungsten,2015,0.09772393388292955,0.04095512026317411,0.13607523102951816,0.0745847488288183,29,JPN,0.17016492533752572,89.132393
China,Tungsten,2016,0.1405049489175415,0.04309372409109443,0.1548108745102702,0.08362468126089392,25,JPN,0.3054502000776851,74.843179
China,Tungsten,2017,0.09570002115247961,0.03189049560670666,0.11496589039329824,0.062214435525907275,24,JPN,0.21039351231136708,78.243829
China,Tungsten,2018,0.0724797012770002,0.028147453040691113,0.08921908216607308,0.04997478027364975,27,JPN,0.15709962006271738,112.891527
China,Tungsten,2019,0.08593283040428067,0.032012699748453076,0.23666667462566157,0.13168841886390575,28,JPN,0.1834447276553067,85.257637
China,Tungsten,2020,0.10335232970474402,0.043967649038866935,0.2276056729509627,0.12204072272560626,27,VNM,0.2229276396476426,88.552927
China,Tungsten,2021,0.06158493649774041,0.03142823125812649,0.11635200990634825,0.08616078978612941,26,JPN,0.13224664314886603,129.228921
China,Tungsten,2022,0.04805506558975536,0.020622373461904365,0.03275932573960532,0.02197448418398849,25,JPN,0.1344871001441987,148.558211
China,Tungsten,2023,0.07369719388010226,0.028696448031282726,0.03862186630579967,0.023943787258230945,29,JPN,0.198834911160718,173.687356
China,Vanadium,2015,0.147047042837132,0.07236356644133907,0.49599027764770304,0.24936005762533672,15,CHN,0.2124535509245553,13.1715485
China,Vanadium,2016,0.1617928737017212,0.0791401253150737,0.03235837333932445,0.007369068322441186,16,BRA,0.3419255640360441,14.46808025
China,Vanadium,2017,0.08157157793612782,0.03645258016986893,0.24588817635191404,0.12320043375105638,16,USA,0.16077870903615857,14.549966
China,Vanadium,2018,0.1244359735935491,0.06264858170684229,0.1163379029389209,0.0669798126364196,19,IDN,0.2831447754867864,22.98496675
China,Vanadium,2019,0.23263002811757783,0.13118993364541762,0.3603750819579809,0.2067721291559239,19,BRA,0.45680143609385127,40.72087625
China,Vanadium,2020,0.24076505341467708,0.13621044289599982,0.28461837577807264,0.16337772859919772,17,BRA,0.3540054970043832,123.41694725
China,Vanadium,2021,0.199169148615106,0.10581108369305738,0.2803060140113823,0.15601485440917906,17,BRA,0.3452696874793369,50.58458325
China,Vanadium,2022,0.24699478190765148,0.1573457391872001,0.7737144105739195,0.5247691555033337,14,RUS,0.440914696854795,37.3909015
China,Vanadium,2023,0.2706962416557983,0.1806363181046402,0.8651291080452403,0.5928092852055757,15,RUS,0.48291653001240464,149.02343475
China,Zirconium,2015,0.33816061137001685,0.09689021712393131,0.2711066207561398,0.0756365183525957,19,AUS,0.5051142803089043,761.849227
China,Zirconium,2016,0.30136985753526835,0.08627319738794971,0.0,0.0,19,AUS,0.4676322155506994,581.846667
China,Zirconium,2017,0.2871204561489932,0.08679380553347514,0.21580834089571868,0.06888898021005949,21,AUS,0.45374209957551676,694.198617
China,Zirconium,2018,0.24277677974373502,0.07628123666988926,0.20221278410400068,0.061613361405025255,18,AUS,0.3985548104976011,945.840665
China,Zirconium,2019,0.2893530809918094,0.08407967779413705,0.2816985565359985,0.07332868031777177,18,AUS,0.46504422838150483,1074.335718
China,Zirconium,2020,0.31207240069014713,0.09030525211587373,0.44575752556278336,0.11272483067958293,20,AUS,0.4908707320864142,871.499399
China,Zirconium,2021,0.28222261072277444,0.07847915073803724,0.34115985128277126,0.08497654244601066,20,AUS,0.4823664986377559,1066.25897
China,Zirconium,2022,0.24443075980844114,0.07691414251720294,0.313558475517351,0.08532525142144232,23,AUS,0.42056917027628204,1429.948987
China,Zirconium,2023,0.22356188885458536,0.07507223645470222,0.2154714226715512,0.07372724838607073,20,AUS,0.385029392389189,1356.961142
EU,Aluminium,2015,0.02547643345357907,0.011072823665019724,0.2019990401666594,0.13605514749187006,58,RUS,0.10357395352378418,32148.221657970997
EU,Aluminium,2016,0.024801984740784908,0.010575111483848758,0.12720732522692596,0.08243322577274173,43,RUS,0.10169523404962477,31071.739300398993
EU,Aluminium,2017,0.02492613644261518,0.010444296003200952,0.17456060311639351,0.11527319437185538,45,RUS,0.10422482674926198,36799.529252095
EU,Aluminium,2018,0.0221502970303563,0.008907862649533901,0.17490977462958432,0.11660552468839416,42,NOR,0.09482923488242653,42289.181104056
EU,Aluminium,2019,0.022910658524975095,0.009273562145846915,0.18264490233366126,0.12141959370161676,46,NOR,0.09577667744492248,36782.947453548004
EU,Aluminium,2020,0.020258961741087426,0.007807335406531039,0.288990407103853,0.19848620615637866,44,NOR,0.09600699621410819,32295.100626983003
EU,Aluminium,2021,0.018161911538229214,0.006776813892362708,0.1354971276564632,0.09114138494140536,42,NOR,0.09582042621205106,47044.976774149
EU,Aluminium,2022,0.017729644943825805,0.007346064754574878,0.20304288269801005,0.13593366743112031,44,NOR,0.09053465548326285,62069.05459809099
EU,Aluminium,2023,0.014805541135611663,0.005276916021068514,0.08292436855115116,0.053177647033914116,44,NOR,0.09258828331973339,49112.981162767
EU,Antimony,2015,0.4385209455064629,0.2589883939542234,0.5895851036654075,0.34824089627308547,28,CHN,0.6576799855053508,203.146793189
EU,Antimony,2016,0.509795296113179,0.2973254587305641,0.6187824453328631,0.36080592094673536,14,CHN,0.7094517448492401,175.91995357700003
EU,Antimony,2017,0.3111450421031066,0.1716717758575738,0.42326160737342705,0.23372255736246705,18,CHN,0.5438365160237608,185.30129575299995
EU,Antimony,2018,0.22157212364185874,0.12246795392561916,0.2980027537103058,0.16472862506947342,13,CHN,0.44067669446027846,223.972397081
EU,Antimony,2019,0.20255575262352257,0.11034048344499027,0.3629735986162559,0.19798419035758363,14,CHN,0.4124093950438217,185.09869418200003
EU,Antimony,2020,0.07535668580868518,0.041006389613570386,0.24626827723109201,0.13450522321986502,15,CHN,0.22801368747264283,130.34255589400001
EU,Antimony,2021,0.05782060995434937,0.03128068121472185,0.23950816876535125,0.12950922752927047,14,CHN,0.18246452816929026,252.75684467400004
EU,Antimony,2022,0.06203172455449969,0.03477996213254732,0.09762642682313216,0.05477547374047602,21,CHN,0.20830661318424643,305.33857515
EU,Antimony,2023,0.04740373679782427,0.02629295272298103,0.10445533842857661,0.058915687767353134,17,CHN,0.17827044777612575,225.908059431
EU,Beryllium,2015,0.6939346187690464,0.19219728243690326,0.0695233646506117,0.016497511387732852,10,USA,0.8262563229844025,4.271010852
EU,Beryllium,2016,0.8668406631159434,0.25235407640351687,0.004216151617450325,0.0011530575215309984,8,USA,0.930636792797049,6.6188995219999995
EU,Beryllium,2017,0.7609490662781867,0.2315044350577355,0.027206750952040636,0.00805066226948301,7,USA,0.8702338871442481,3.4442791739999996
EU,Beryllium,2018,0.7800132738757051,0.23671038126846497,0.030143556031013843,0.008229606270327051,7,USA,0.8818053025376643,6.48076151
EU,Beryllium,2019,0.5945420620268348,0.2004502899791452,0.12788480517853887,0.036895238149918824,9,USA,0.758580829442724,11.666430025
EU,Beryllium,2020,0.6372652490130292,0.2292583250019541,0.002858481731016929,0.0008631585475649712,10,USA,0.7921104781079199,7.661945049000001
EU,Beryllium,2021,0.6749894836063524,0.2318766168162427,0.0002520810175965885,9.882953302609325e-05,9,USA,0.8187219993772225,6.659084924000001
EU,Beryllium,2022,0.8379302962101308,0.2877935574575,0.18911814389979237,0.06001732417221595,8,USA,0.9147123421008094,10.452960334
EU,Beryllium,2023,0.5825327585173312,0.2066018254629679,0.005610428925945132,0.0021165308437533763,14,USA,0.7596063540023095,11.112211950999999
EU,Cobalt,2015,0.06696090843169983,0.01871295198779052,0.09518812083887493,0.02789195415943719,38,USA,0.20346876739832156,474.53606534600004
EU,Cobalt,2016,0.0587262842350435,0.017009415630033425,0.096132097767044,0.028655508689033833,24,USA,0.20024486501645808,458.415077922
EU,Cobalt,2017,0.09364152571547531,0.028951734394027852,0.08029959980727294,0.024505903847070642,26,USA,0.1967995285796763,495.11062518399996
EU,Cobalt,2018,0.08946820917765859,0.029603318725768914,0.12955466819647785,0.0673940153061376,23,GBR,0.19451722711496916,982.7339478370002
EU,Cobalt,2019,0.11612629510881789,0.03793015068199892,0.13500461379763948,0.06615994746086433,23,USA,0.24347035177761953,582.1407934690001
EU,Cobalt,2020,0.10266969392644863,0.03750412565983669,0.10380336419668597,0.04512359988164076,25,USA,0.24740354817757368,484.189266441
EU,Cobalt,2021,0.09609474041209827,0.03552323569411181,0.17268262817730912,0.0670580180372732,22,USA,0.19623545678117174,616.401504861
EU,Cobalt,2022,0.0893326893869935,0.03393883189457109,0.12941019111957647,0.04761778282645462,23,USA,0.18916023256827746,814.765038478
EU,Cobalt,2023,0.1414370856930467,0.05139249201475629,0.12041591597071716,0.04819256803386844,24,USA,0.3176817500672292,557.860232341
EU,Copper,2015,0.03134216047182844,0.012099915011745307,0.09693808508305876,0.03689195218380935,39,CHL,0.13932233733193394,28397.084745923003
EU,Copper,2016,0.028592355932624856,0.011527083710934404,0.08628067463872029,0.03362752192705323,37,CHL,0.12689128704904948,25315.771669714995
EU,Copper,2017,0.02609833085341324,0.010633217852827417,0.06042097460243067,0.023476765000265458,38,CHL,0.11997764881145653,31531.415286926003
EU,Copper,2018,0.023738454042267654,0.010529728165664045,0.05426165695617447,0.021790009717328807,37,CHL,0.10051605958183378,34896.421375624
EU,Copper,2019,0.019257670004691436,0.008490125298095518,0.060214700583938116,0.025335784838525992,37,CHL,0.0864203468195992,30090.209744173997
EU,Copper,2020,0.019888786446178062,0.009050883731259651,0.048812633846934,0.022675579386160223,37,CHL,0.08660099141804763,29994.691264489
