mineral,year,rp_ratio,rp_log,byproduct_frac,hhi_mining,hhi_processing,hhi_bottleneck,import_reliance,hhi_wgi,export_restriction_score,enduse_hhi,risk_weighted,n_substitutes,avg_performance_penalty,eu_substitution_index_ei,eu_substitution_index_sr,eol_rir,rp_log_norm,byproduct_frac_norm,hhi_bottleneck_norm,hhi_mining_norm,hhi_processing_norm,import_reliance_norm,hhi_wgi_norm,export_restriction_score_norm,risk_weighted_norm,enduse_hhi_norm,eu_substitution_index_sr_norm,avg_performance_penalty_norm,eol_rir_norm,D1,D2,D3,D4,CMVI,CMVI_rank
Graphite,2020,336.4757070340827,5.821493528563687,0.0,0.6301312435750308,0.9511673891794702,0.9511673891794702,1.0,0.5311053130071243,0.0018647052729721329,0.7269338377008706,0.14688195832211054,1,0.02,0.97,0.98,0.03,0.09149359773632881,0.0,0.9730834196764767,0.5825077600422017,1.0,1.0,0.9747082412618223,0.0023147176023126043,0.8130795285856413,0.5200017458854175,0.9310344827586207,0.06896551724137932,0.9454545454545454,0.29820710619039054,0.9798125647573576,0.6669583752764725,0.5050004364713543,0.560096513395007,4
Graphite,2021,336.4757070340827,5.821493528563687,0.0,0.6301312435750308,0.9511673891794702,0.9511673891794702,1.0,0.5275428106115698,0.0018647052729721329,0.7269338377008706,0.11169227373010118,1,0.02,0.97,0.98,0.03,0.09149359773632881,0.0,0.9730834196764767,0.5825077600422017,1.0,1.0,0.9745818757695748,0.003180798732535155,0.8141436200119524,0.5200017458854175,0.9310344827586207,0.06896551724137932,0.9454545454545454,0.29820710619039054,0.9798125647573576,0.6675563042072659,0.5050004364713543,0.5602220030027609,4
Graphite,2022,213.2492942026131,5.3671402632022795,0.0,0.6393944187229875,0.9511673891794702,0.9511673891794702,1.0,0.5326886302914235,0.0050423478432144965,0.7269338377008706,0.09886792333613462,1,0.02,0.97,0.98,0.03,0.6193827358600414,0.0,0.973779330151475,0.5765278545212611,1.0,1.0,0.9745600746449024,0.008291550933209638,0.7767743126837713,0.5200017458854175,0.9310344827586207,0.06896551724137932,0.9454545454545454,0.5034973265718343,0.9803344976136062,0.6538786389325267,0.5050004364713543,0.6353895816011618,3
Graphite,2023,182.06289803689842,5.209829798908011,0.0,0.6393944187229875,0.9511673891794702,0.9511673891794702,1.0,0.5266594659620936,0.3287243122578951,0.7269338377008706,0.10175859915643533,1,0.02,0.97,0.98,0.03,0.1015515399064656,0.0,0.973779330151475,0.5765278545212611,1.0,1.0,0.9745592180886686,0.39675511933354524,0.8031600548999087,0.5200017458854175,0.9310344827586207,0.06896551724137932,0.9454545454545454,0.3021185281454437,0.9803344976136062,0.7615485281243839,0.5050004364713543,0.580945304139578,5
Rare Earths,2015,932.7066800215733,6.83916234181962,0.0,0.6658301457306192,0.8886298412636232,0.8886298412636232,0.8,0.5261229440457262,0.0,,0.08984808497187766,1,0.02,0.94,0.98,0.01,0.0,0.0,0.8924353668311569,0.63707633405798,0.9037909616621344,0.6875000000000001,0.9017748714742047,0.0,0.6535727150626981,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.27272727272727276,0.8412015251233677,0.5770502910410509,0.49999999999999994,0.5072278282747044,8
Rare Earths,2016,941.2222049447986,6.8482411331128406,0.0,0.6811072533641267,0.8886298412636232,0.8886298412636232,0.8,0.5192420606843433,0.0,,0.09772242273881719,1,0.02,0.94,0.98,0.01,0.0,0.0,0.8931254387690856,0.6645515365815577,0.902713353794499,0.6875000000000001,0.9001853605663244,0.0,0.6158729956739017,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.27272727272727276,0.8417190790768142,0.5614140744677742,0.49999999999999994,0.5038337550744298,9
Rare Earths,2017,847.8524814084079,6.743885415511377,0.0,0.6564939044804435,0.8886298412636232,0.8886298412636232,0.8,0.49199598138758904,0.0,,0.1026141162973643,1,0.02,0.94,0.98,0.01,0.0,0.0,0.8951560969491433,0.6334129345669625,0.8995812096098295,0.6875000000000001,0.8993220226931754,0.0,0.6184263959800129,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.27272727272727276,0.8432420727118575,0.5621332663346166,0.49999999999999994,0.5042228606655795,7
Rare Earths,2018,679.0602055800293,6.522181331868619,0.0,0.5239993289647038,0.8886298412636232,0.8886298412636232,0.8,0.49422043394984067,0.0,,0.11219510764268233,1,0.02,0.94,0.98,0.01,0.0,0.0,0.8964638468172975,0.44466443634517644,0.8973645771047788,0.6875000000000001,0.8990811328155883,0.0,0.7927997891595867,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.27272727272727276,0.8442228851129732,0.6317983121492905,0.49999999999999994,0.519318195079847,5
Rare Earths,2019,528.1422888756802,6.271257372771131,0.0,0.4028623630999399,0.8886298412636232,0.8886298412636232,0.8,0.4885493173963172,0.0,,0.10146315178546934,1,0.02,0.94,0.98,0.01,0.0,0.0,0.8969845467668236,0.2949792099163118,0.8997984209379819,0.6875000000000001,0.8991574264437927,0.0,0.6980670301247064,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.27272727272727276,0.8446134100751177,0.59393191130521,0.49999999999999994,0.5114148112543183,7
Rare Earths,2020,509.8528209321341,6.236081527058271,0.0,0.377081008658654,0.8886298412636232,0.8886298412636232,0.8,0.4960513045366243,0.0,,0.13962865580539657,1,0.02,0.94,0.98,0.01,0.0,0.0,0.8912851705320812,0.2732515069311624,0.8988585004881772,0.6875000000000001,0.898851013168627,0.0,0.766778444506108,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.27272727272727276,0.8403388778990609,0.6213092324114626,0.49999999999999994,0.5165533820490106,7
Rare Earths,2021,509.8528209321341,6.236081527058271,0.0,0.377081008658654,0.8886298412636232,0.8886298412636232,0.8,0.49271572528493457,0.0,,0.10836997354865086,1,0.02,0.94,0.98,0.01,0.0,0.0,0.8912851705320812,0.2732515069311624,0.8977672549087873,0.6875000000000001,0.8983433054490788,0.0,0.785400169892519,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.27272727272727276,0.8403388778990609,0.6285802248641852,0.49999999999999994,0.5180580614247212,7
Rare Earths,2022,332.87067930068065,5.810753730277667,0.0,0.491189424022054,0.8886298412636232,0.8886298412636232,0.8,0.49752198744498133,0.0,,0.10353279762934293,1,0.02,0.94,0.98,0.01,0.573279823803674,0.0,0.8940959209210618,0.38768963434292913,0.8878865872558994,0.6875000000000001,0.8983243884451197,0.0,0.8188236526057155,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.4956694264287016,0.8424469406907964,0.6419429969980781,0.49999999999999994,0.605062572897294,5
Rare Earths,2023,238.581342586414,5.478892994204396,0.0,0.491189424022054,0.8886298412636232,0.8886298412636232,0.8,0.4919125159085383,0.0,,0.10454890136393968,1,0.02,0.94,0.98,0.01,0.05462076336674804,0.0,0.8940959209210618,0.38768963434292913,0.8878865872558994,0.6875000000000001,0.8983616282109554,0.0,0.8276216296252303,,0.9310344827586207,0.06896551724137932,0.9818181818181818,0.29396868070323035,0.8424469406907964,0.6454752217239266,0.49999999999999994,0.5317081290950845,7
Platinum,2015,359.7663222805214,5.888230442037289,0.0,0.5862140508057356,,0.5862140508057356,0.85,0.29466931666075347,0.4130470060042191,,0.030585179269216205,1,0.05,0.96,0.95,0.12,0.18006603073903893,0.0,0.5010646437955153,0.5426236875658956,,0.765625,0.44359058622693254,0.5556951003202228,0.08951291101512243,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.2871973957924545,0.5672047328466365,0.32998564466553104,0.4999999999999999,0.40489866866471774,12
Platinum,2016,369.8703239233684,5.9158524703033075,0.0,0.5300838868285626,,0.5300838868285626,0.85,0.26744782871780237,0.40525108063397186,,0.04207240389561877,1,0.05,0.96,0.95,0.12,0.1857920014734351,0.0,0.43209081556319195,0.4902439079619996,,0.765625,0.38660497353031814,0.5716934887514961,0.1628791390174982,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.28942416218916417,0.515474361672394,0.34338676853048467,0.4999999999999999,0.40005882388723957,12
Platinum,2017,322.97297297297297,5.780660095562875,0.0,0.33464022881383176,,0.33464022881383176,0.85,0.18550897915172815,0.3541472506989749,,0.06373659666045357,1,0.05,0.96,0.95,0.12,0.20549098821988032,0.0,0.19634599891943885,0.2591493396315355,,0.765625,0.2331915396972324,0.48259644136087887,0.32122615226663476,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.2970848792572262,0.33866574918957915,0.33075661014090496,0.4999999999999999,0.3591555569502125,15
Platinum,2018,319.54817888427846,5.7700325891950985,0.0,0.32616964685971755,,0.32616964685971755,0.85,0.1811546450922172,0.34781005071461507,,0.06899202565698478,1,0.05,0.96,0.95,0.12,0.15589357014958705,0.0,0.19581858734404683,0.19929834579222874,,0.765625,0.22088940813649088,0.43969549093096943,0.41917988654475086,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.27779699445211214,0.33827019050803514,0.3549071201984145,0.4999999999999999,0.35935111508893924,16
Platinum,2019,308.8680926916221,5.736146699478829,0.0,0.3346404434403805,,0.3346404434403805,0.85,0.18811635345339336,0.34901960784313724,,0.060888101789958404,1,0.05,0.96,0.95,0.12,0.11928591655438048,0.0,0.2103617772209262,0.21043139399134705,,0.765625,0.2411559152630309,0.4414410237055409,0.3630836017172371,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.2635606847206429,0.3491775829156947,0.33999826695534086,0.4999999999999999,0.3536660910230512,16
Platinum,2020,326.68224299065423,5.792044367451913,0.0,0.32384531400122285,,0.32384531400122285,0.85,0.18386215331123096,0.34738317757009346,,0.0691732603894081,1,0.05,0.96,0.95,0.12,0.09799260327970372,0.0,0.1525548075175945,0.20819141533724994,,0.765625,0.22327053932195307,0.4312177197778521,0.31703004651838285,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.25527995178049084,0.3058223556381959,0.3127611373144997,0.4999999999999999,0.3324047197357588,16
Platinum,2021,326.68224299065423,5.792044367451913,0.0,0.32384531400122285,,0.32384531400122285,0.85,0.18718459066204762,0.34738317757009346,,0.06546881047507788,1,0.05,0.96,0.95,0.12,0.09799260327970372,0.0,0.1525548075175945,0.20819141533724994,,0.765625,0.22951739958914918,0.5925633326267218,0.414233395813542,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.25527995178049084,0.3058223556381959,0.3941652813382995,0.4999999999999999,0.35219531758645906,15
Platinum,2022,326.68224299065423,5.792044367451913,0.0,0.32384531400122285,,0.32384531400122285,0.85,0.199352629379087,0.6081308411214953,,0.10619455492211838,1,0.05,0.96,0.95,0.12,0.5752242104668495,0.0,0.17446494540832821,0.17446494540832821,,0.765625,0.2519406629595967,1.0,0.8428168258744106,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.4408700212421587,0.3222549590562461,0.6753059623856231,0.4999999999999999,0.4679992870813097,11
Platinum,2023,326.68224299065423,5.792044367451913,0.0,0.32384531400122285,,0.32384531400122285,0.85,0.20018970208007686,0.6081308411214953,,0.08184457070872272,1,0.05,0.96,0.95,0.12,0.0,0.0,0.17446494540832821,0.17446494540832821,,0.765625,0.25863424805779545,0.7339859433648361,0.6285809381125586,,0.8275862068965516,0.1724137931034483,0.7818181818181819,0.21717171717171718,0.3222549590562461,0.5254508479064608,0.4999999999999999,0.3682359997296469,15
Palladium,2015,,,0.15,0.3285759907098273,,0.3285759907098273,0.36,0.1831346623054338,0.42313253012048196,,0.05966102686746988,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.16764292097950068,0.23697447635923535,,0.0,0.22279721839997577,0.5692637166135255,0.3662546047328438,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.1257321907346255,0.3667967974865104,0.49999999999999994,0.3212916815276943,16
Palladium,2016,,,0.15,0.31634663646605726,,0.31634663646605726,0.36,0.17614978655344876,0.42299306243805745,,0.07261669131978857,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.1572577810050268,0.24355338507804739,,0.0,0.20038591893089008,0.5967223559394025,0.4115111223791256,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.1179433357537701,0.38392010956231243,0.49999999999999994,0.3198232586184117,18
Palladium,2017,,,0.15,0.5741253102002752,,0.5741253102002752,0.36,0.29414664163690185,0.3865196588308717,,0.03549036228936968,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.49843576637961806,0.5376316260539418,,0.0,0.46930875855112747,0.5267103203530238,0.10529705448794752,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.3738268247847135,0.33805446737632955,0.49999999999999994,0.4133764795971514,12
Palladium,2018,,,0.15,0.5677792166761825,,0.5677792166761825,0.36,0.2971875403887845,0.39124811381763314,,0.03158389719767191,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.49678672948019026,0.49896417427283396,,0.0,0.4722504708314505,0.4946091440641375,0.09567469502626931,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.3725900471101427,0.3272098288175498,0.49999999999999994,0.40968104874519695,13
Palladium,2019,,,0.15,0.5565161952868752,,0.5565161952868752,0.36,0.2912487187024763,0.38859961633324197,,0.029579489545080846,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.4853579122128923,0.48540328453535697,,0.0,0.4670340988515506,0.49150193453550933,0.10460292776539987,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.3640184341596692,0.32817858933808,0.49999999999999994,0.4076053562197011,13
Palladium,2020,,,0.15,0.5143126304576717,,0.5143126304576717,0.36,0.26813926760316037,0.390818858560794,,0.03694628397435898,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.4016834274362067,0.4409642031076355,,0.0,0.40564706516946886,0.4851358036782413,0.11131079777838626,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.30126257057715505,0.3077847428402289,0.49999999999999994,0.38258641360961115,13
Palladium,2021,,,0.15,0.5143126304576717,,0.5143126304576717,0.36,0.2814886719423287,0.390818858560794,,0.0278466879445823,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.4016834274362067,0.4409642031076355,,0.0,0.4359546671573877,0.6666555556952015,0.08873914686508179,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.30126257057715505,0.3547436811749188,0.49999999999999994,0.3964116766284536,13
Palladium,2022,,,0.15,0.5143126304576717,,0.5143126304576717,0.36,0.2851645831249808,0.390818858560794,,0.044873225165425974,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.4171525087685149,0.4171525087685149,,0.0,0.43796732483141826,0.6426558762256794,0.2900642161933922,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.3128643815763862,0.42997821922477314,0.49999999999999994,0.4198867034068773,14
Palladium,2023,,,0.15,0.5143126304576717,,0.5143126304576717,0.36,0.28370414313219505,0.4193548387096774,,0.03799585878825477,1,0.01,0.92,0.99,0.12,,0.15151515151515152,0.4171525087685149,0.4171525087685149,,0.0,0.4417754768087387,0.5061419945867165,0.24417506968479022,,0.9655172413793103,0.03448275862068966,0.7818181818181819,0.46212121212121215,0.3128643815763862,0.37882694340365375,0.49999999999999994,0.4067997925658121,12
Vanadium,2015,248.6503856041131,5.520061481524288,0.7,0.37166685390659593,,0.37166685390659593,0.4,0.219273905284043,0.6868894601542417,,0.07486980689802915,2,0.0799999999999999,0.9,0.92,0.06,0.2497815628145419,0.7070707070707071,0.22340886580670274,0.28809537185659906,,0.06250000000000006,0.2943382583940917,0.9241105780232095,0.5110106098953562,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.5803022575928606,0.18318164935502707,0.538450278901877,0.49999999999999994,0.41130402446147996,11
Vanadium,2016,248.67088607594937,5.520143594876996,0.7,0.39176414036212154,,0.39176414036212154,0.4,0.22953224458259897,0.7088607594936709,,0.09079061877637129,2,0.0799999999999999,0.9,0.92,0.06,0.26464274998503,0.7070707070707071,0.25423302242599366,0.3305984997652078,,0.06250000000000006,0.3092692052612436,1.0,0.5594477746981088,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.5860816081591615,0.20629976681949524,0.5820233317206788,0.49999999999999994,0.4331036135918981,11
Vanadium,2017,284.8812701981172,5.65557658545831,0.7,0.39771737917762234,,0.39771737917762234,0.4,0.22393449350492367,0.5236476043276661,,0.09255324013395157,2,0.0799999999999999,0.9,0.92,0.06,0.23217584955925274,0.7070707070707071,0.27591238182368477,0.3324978294523827,,0.06250000000000006,0.3167070109855177,0.7135745650344892,0.5415157577587011,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.5734555913269148,0.22255928636776356,0.505847398207034,0.49999999999999994,0.4238710533883639,11
Vanadium,2018,311.3061797752809,5.743984052038438,0.7,0.3971918002777428,,0.3971918002777428,0.4,0.2238250261508964,0.4421348314606741,,0.09699222715355807,2,0.0799999999999999,0.9,0.92,0.06,0.16129250153660457,0.7070707070707071,0.2842894437797779,0.2873863816289567,,0.06250000000000006,0.31332588747362056,0.558939258303077,0.6613254019922081,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.5458898448736628,0.22884208283483343,0.5139290359884197,0.49999999999999994,0.42328074865864085,11
Vanadium,2019,255.26891627317747,5.546227347330729,0.7,0.44493120710719314,,0.44493120710719314,0.4,0.247245977053753,0.4374985604053898,,0.09579279604207455,2,0.0799999999999999,0.9,0.92,0.06,0.16162239968415226,0.7070707070707071,0.34705780407955017,0.3471153693361958,,0.06250000000000006,0.37066028513629784,0.5533494624229125,0.6512531578701429,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.5460181385977091,0.2759183530596626,0.5285697285514894,0.49999999999999994,0.44669900766613574,11
Vanadium,2020,229.79269684290605,5.441519891338266,0.7,0.488116931999217,,0.488116931999217,0.4,0.27443939824045305,0.32407759604412323,,0.14000270403004947,2,0.0799999999999999,0.9,0.92,0.06,0.17534830467658913,0.7070707070707071,0.3674198155673895,0.4089500713856655,,0.06250000000000006,0.41928061144912554,0.4022877646947568,0.7691661621367384,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.5513559905392124,0.2911898616755421,0.5549866200355785,0.49999999999999994,0.4594256265316036,11
Vanadium,2021,229.79269684290605,5.441519891338266,0.7,0.488116931999217,,0.488116931999217,0.4,0.272967174416529,0.32407759604412323,,0.1115291717414733,2,0.0799999999999999,0.9,0.92,0.06,0.17534830467658913,0.7070707070707071,0.3674198155673895,0.4089500713856655,,0.06250000000000006,0.41730060000638913,0.5528088656590571,0.8127325151693854,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.5513559905392124,0.2911898616755421,0.6093504324847546,0.49999999999999994,0.47028526209214594,10
Vanadium,2022,232.1548659813623,5.451702893640712,0.7,0.49881688309280237,,0.49881688309280237,0.4,0.2837917397545411,0.32314343356710534,,0.12115139334229993,2,0.0799999999999999,0.9,0.92,0.06,0.6105944915804881,0.7070707070707071,0.3974083067689815,0.3974083067689815,,0.06250000000000006,0.4349912188423622,0.5313715597307557,0.9776382901534105,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.7206183965573952,0.3136812300767361,0.6761451325888799,0.49999999999999994,0.5257762346820385,8
Vanadium,2023,0.17480065328081468,0.16109847642049704,0.7,0.49881688309280237,,0.49881688309280237,0.4,0.2811621718476296,0.4384282832164473,,0.11212477492074166,2,0.0799999999999999,0.9,0.92,0.06,0.982165780898191,0.7070707070707071,0.3974083067689815,0.3974083067689815,,0.06250000000000006,0.4362011145949701,0.529162764481729,0.8940365851884302,,0.724137931034483,0.2758620689655169,0.8909090909090909,0.8651183424031686,0.3136812300767361,0.6425757153040439,0.49999999999999994,0.543393690364644,6
Tungsten,2015,28.153353902411155,3.3725699628644774,0.0,0.701812764666848,,0.701812764666848,,0.41544920351322845,0.7432979088104217,,0.08473459309297986,1,0.04,0.95,0.96,0.42,0.6564250605238273,0.0,0.6506664623953741,0.6797643557381389,,,0.6826857637576892,1.0,0.6049028904394949,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.32093297808249854,0.6129998467965305,0.7309011734909892,0.49999999999999994,0.517816451091205,7
Tungsten,2016,25.559812783921444,3.2793992757852517,0.0,0.6896350142859278,,0.6896350142859278,,0.4028750152676604,0.5786949938053503,,0.09682818444339926,1,0.04,0.95,0.96,0.42,0.7111436443436397,0.0,0.637248879737375,0.6743940782876032,,,0.6628334889345783,0.8163732948325477,0.6085938525103999,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.3422124273457589,0.6029366598030312,0.6795225858393993,0.49999999999999994,0.5145591934821584,6
Tungsten,2017,29.03896875812623,3.402495497349499,0.0,0.6963553020478869,,0.6963553020478869,,0.385512457891474,0.5786544819644117,,0.1028454844329284,1,0.04,0.95,0.96,0.42,0.7128399784463089,0.0,0.6526183551243497,0.679765271298375,,,0.6678866912757915,0.7885324345237287,0.6201950959104445,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.34287211283013025,0.6144637663432623,0.6789714889416371,0.49999999999999994,0.517145197714408,6
Tungsten,2018,29.59958126144988,3.4209863245983607,0.0,0.6618694830767367,,0.6618694830767367,,0.36822612956260814,0.554853503819743,,0.10214506519339657,1,0.04,0.95,0.96,0.42,0.6427669608207867,0.0,0.613993066518831,0.6156633499482896,,,0.6261407553188293,0.7014362674555651,0.7058871035687723,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.31562149486464935,0.5854947998891232,0.6768631726529905,0.49999999999999994,0.5000807371399574,8
Tungsten,2019,30.173028789765787,3.4395532590863205,0.0,0.7009485312116135,,0.7009485312116135,,0.38556122168132984,0.5677665864599833,,0.10539731394205773,1,0.04,0.95,0.96,0.42,0.6312384287412454,0.0,0.6643695158542111,0.6643991060002893,,,0.6735952187395647,0.7181128438644648,0.7305470671738462,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.31113817683371664,0.6232771368906583,0.7075053643945024,0.49999999999999994,0.5117802947480572,6
Tungsten,2020,32.22437387038472,3.5032837592865893,0.0,0.7310078466658521,,0.7310078466658521,,0.40824274262386884,0.5862380583526983,,0.1563983730097255,1,0.04,0.95,0.96,0.42,0.603089092224424,0.0,0.6851177780706008,0.7057904762536534,,,0.7088323990304778,0.7277158339621608,0.8738270729727163,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.3001912126327306,0.6388383335529506,0.779551127340294,0.49999999999999994,0.522878624311605,6
Tungsten,2021,32.22437387038472,3.5032837592865893,0.0,0.7310078466658521,,0.7310078466658521,,0.40554807731305037,0.5862380583526983,,0.1188719498967209,1,0.04,0.95,0.96,0.42,0.603089092224424,0.0,0.6851177780706008,0.7057904762536534,,,0.7075281167173845,1.0,0.8762598203845595,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.3001912126327306,0.6388383335529506,0.8481387690049084,0.49999999999999994,0.534018700736992,6
Tungsten,2022,31.92760296751087,3.4943113019839163,0.0,0.7166151591060398,,0.7166151591060398,,0.4015329686719081,0.5602455871066768,,0.10912090941599972,1,0.04,0.95,0.96,0.42,0.8140181004374548,0.0,0.6749201334334156,0.6749201334334156,,,0.6902354689038737,0.9212583036793365,0.8691950875618646,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.38221916027113145,0.6311901000750617,0.8195750250609357,0.49999999999999994,0.5607352238450372,7
Tungsten,2023,46.28293681248401,3.856149486492032,0.0,0.7166151591060398,,0.7166151591060398,,0.3970111077115886,0.575594781273983,,0.11108520334271339,1,0.04,0.95,0.96,0.42,0.3376643541404196,0.0,0.6749201334334156,0.6749201334334156,,,0.6902495904792082,0.6947164162076367,0.8849230354912441,,0.8620689655172413,0.13793103448275865,0.23636363636363644,0.19697048115561777,0.6311901000750617,0.7692356749161297,0.49999999999999994,0.46762496263817716,9
Molybdenum,2015,63.407690673465055,4.16523304637568,0.5,0.22626788077495927,,0.22626788077495927,,0.10647258431166597,0.29842787338007226,0.8763157087215061,0.06784862639772946,0,0.0,1.0,1.0,0.3,0.5063284077625718,0.5050505050505051,0.03524110790950832,0.11560113155918533,,,0.07103740453142168,0.4014916090073198,0.4441835508737826,0.7825865959545665,1.0,0.0,0.4545454545454546,0.4915182865204615,0.15143083093213122,0.3029094141873406,0.5706466489886416,0.33678947193053843,15
Molybdenum,2016,60.50501432664756,4.119118705255402,0.5,0.284225655474914,,0.284225655474914,,0.14978706834420943,0.290669770773639,0.8763157087215061,0.07948760173233048,0,0.0,1.0,1.0,0.3,0.5438173353693527,0.5050505050505051,0.11595516920568613,0.20648010195677885,,,0.14661433363491932,0.4100519980556693,0.46744066690071584,0.7825865959545665,1.0,0.0,0.4545454545454546,0.5060973139230985,0.2119663769042646,0.3408042830464254,0.5706466489886416,0.38005227019289567,13
Molybdenum,2017,58.306079099093026,4.082711815068047,0.5,0.26756233779452776,,0.26756233779452776,,0.1325660205744692,0.17881587376513033,0.8763157087215061,0.08339858573957315,0,0.0,1.0,1.0,0.3,0.5677251019615985,0.5050505050505051,0.1117330268610973,0.18114863766168748,,,0.1181233041406602,0.2436723825119838,0.4715327562058477,0.7825865959545665,1.0,0.0,0.4545454545454546,0.5153947787089719,0.20879977014582296,0.2908743545595661,0.5706466489886416,0.36558274014167924,14
Molybdenum,2018,59.872804360993335,4.108786512760393,0.5,0.2730022350979029,,0.2730022350979029,,0.1367932512736082,0.18345783700114407,0.8763157087215061,0.08484338602142973,0,0.0,1.0,1.0,0.3,0.5002105477089209,0.5050505050505051,0.12958902055869082,0.13335535973469584,,,0.12478970240756676,0.23192424583365331,0.5562623224144234,0.7825865959545665,1.0,0.0,0.4545454545454546,0.4891391187218195,0.2221917654190181,0.324162386266831,0.5706466489886416,0.3765499221027982,14
Molybdenum,2019,61.00951733514616,4.127287878669925,0.5,0.2680467280174468,,0.2680467280174468,,0.13539483339049174,0.18001359619306595,0.8763157087215061,0.08826202924881033,0,0.0,1.0,1.0,0.3,0.4779298543888213,0.5050505050505051,0.12782452741486552,0.12790142090594803,,,0.12568642943215289,0.22768172446087234,0.5890799238451973,0.7825865959545665,1.0,0.0,0.4545454545454546,0.4804744046528918,0.22086839556114915,0.3365426509545505,0.5706466489886416,0.37783553820299953,14
Molybdenum,2020,53.89912488134411,4.005497408157912,0.5,0.24697744101544308,,0.24697744101544308,,0.12490570931747946,0.1660511654272786,0.8763157087215061,0.10787768325277591,0,0.0,1.0,1.0,0.3,0.4922577759915038,0.5050505050505051,0.052012691057392244,0.11425010604720638,,,0.09568819953443969,0.20612456084623731,0.5640977419739521,0.7825865959545665,1.0,0.0,0.4545454545454546,0.48604637416504615,0.16400951829304417,0.3106611068381941,0.5706466489886416,0.3447864813397565,15
Molybdenum,2021,53.89912488134411,4.005497408157912,0.5,0.24697744101544308,,0.24697744101544308,,0.12405585931368068,0.1660511654272786,0.8763157087215061,0.08432814517387772,0,0.0,1.0,1.0,0.3,0.4922577759915038,0.5050505050505051,0.052012691057392244,0.11425010604720638,,,0.09132483541079178,0.28324869574976874,0.5773981661817659,0.7825865959545665,1.0,0.0,0.4545454545454546,0.48604637416504615,0.16400951829304417,0.3337351328039257,0.5706466489886416,0.3510176787899022,16
Molybdenum,2022,64.87283003633428,4.187726065694066,0.5,0.2255863610130438,,0.2255863610130438,,0.11757503810512501,0.16346386758175216,0.8763157087215061,0.0699090141481631,0,0.0,1.0,1.0,0.3,0.7419543732456849,0.5050505050505051,0.04926642671928669,0.04926642671928669,,,0.0746598570049683,0.26879720041874106,0.5157376931147066,0.7825865959545665,1.0,0.0,0.4545454545454546,0.583150606430561,0.161949820039465,0.29962532730230684,0.5706466489886416,0.3564730881967945,16
