mineral,year,rp_ratio,rp_log,byproduct_frac,hhi_mining,hhi_processing,hhi_bottleneck,hhi_import_intermediate,hhi_import_raw,hhi_export_raw,hhi_export_intermediate,hhi_import,bottleneck_stage,import_reliance,hhi_wgi,export_restriction_score,risk_weighted,enduse_hhi,n_substitutes,avg_performance_penalty,eu_substitution_index_ei,eu_substitution_index_sr,eol_rir,rp_log_norm,byproduct_frac_norm,hhi_bottleneck_norm,hhi_mining_norm,hhi_processing_norm,hhi_import_raw_norm,hhi_import_intermediate_norm,hhi_export_raw_norm,hhi_export_intermediate_norm,import_reliance_norm,hhi_wgi_norm,export_restriction_score_norm,risk_weighted_norm,enduse_hhi_norm,eu_substitution_index_sr_norm,avg_performance_penalty_norm,eol_rir_norm,D1,D2,D3,D4,CMVI,CMVI_rank,consumer
Niobium,2017,134.16075650118202,4.90646485890931,0.0,0.8150078033745227,,0.2239064152820481,0.1468604398738146,0.2239064152820481,0.2185262410364587,0.13677978673732608,0.1019836089147339,import_raw,1.0,0.1482052720736241,0.3587470449172577,0.09446108288571405,,1,0.04,0.93,0.96,0.0,0.39198862211374164,0.0,0.09030875956196176,0.8177388756159657,,0.39151587703030016,0.059938269704986814,0.10778965842840657,0.09685428097162493,1.0,0.13126624018081468,0.45168460156918433,0.5319226798612681,,0.8620689655172413,0.13793103448275865,1.0,0.4302177974886773,0.3177315696714713,0.37163340640008846,0.49999999999999994,0.3992163989151859,17,US
Niobium,2018,192.05397301349325,5.262969802728951,0.0,0.7957692817759037,,0.2216467882806431,0.1626195724068033,0.2216467882806431,0.19993241666701747,0.15513179288545986,0.09706697927522155,import_raw,1.0,0.12861495803090253,0.7076461769115443,0.09380562949376406,,1,0.04,0.93,0.96,0.0,0.2609895752179848,0.0,0.09331460022565724,0.7817378731596536,,0.25717279762245454,0.21557008697805682,0.11351672431106748,0.13351823753786493,1.0,0.10305786069426642,0.8932311793475585,0.41872721515368627,,0.8620689655172413,0.13793103448275865,1.0,0.37927372369588297,0.3199859501692429,0.42686893214135735,0.49999999999999994,0.4011779495821809,17,US
Niobium,2019,185.68443051201672,5.229419653990563,0.0,0.8679869716514403,,0.2546094684866165,0.1592498524336185,0.2546094684866165,0.17359029771577547,0.12887445621349952,0.10188217897292187,import_raw,1.0,0.10581746750685082,0.37157784743991645,0.11966116132435294,,1,0.04,0.93,0.96,0.0,0.232244605440302,0.0,0.13254503078302335,0.8714108023168817,,0.22433041270502346,0.13864148365797932,0.10389722728515294,0.10154029253392759,1.0,0.0736579564331756,0.46349636224430085,0.6424401467797812,,0.8620689655172413,0.13793103448275865,1.0,0.36809512433789526,0.3494087730872675,0.3986304340245992,0.49999999999999994,0.4001368802505048,16,US
Niobium,2020,268.0241327300151,5.594801088328876,0.0,0.8231449442522107,,0.454504697167515,0.1292069884289202,0.454504697167515,0.2429917260050822,0.1267937813448648,0.12866885877349307,import_raw,1.0,0.1779686409693785,0.36078431372549025,0.12221439058401602,,1,0.04,0.93,0.96,0.0,0.14152135303079738,0.0,0.3735649051106813,0.8183925198024359,,0.40127212202884166,0.038533676223168875,0.2219276679730268,0.10166120909038548,1.0,0.22380956757685852,0.44657194406091394,0.4637842787664244,,0.8620689655172413,0.13793103448275865,1.0,0.3328138595119768,0.5301736788330109,0.37549004617369874,0.49999999999999994,0.42662568624820096,9,US
Niobium,2021,268.0241327300151,5.594801088328876,0.0,0.8231449442522107,,0.2414900594179644,0.1297038995674145,0.2414900594179644,0.184862762523672,0.1726817334541682,0.11171172217261585,import_raw,1.0,0.12171900958746062,0.36078431372549025,0.07510724857596146,,1,0.04,0.93,0.96,0.0,0.14152135303079738,0.0,0.08317032120066738,0.8183925198024359,,0.1899868014286505,0.009618614025068488,0.10783649988077203,0.16457996120401708,1.0,0.1543950157236881,0.614195713341417,0.3736623959568299,,0.8620689655172413,0.13793103448275865,1.0,0.3328138595119768,0.3123777409005005,0.35705214222137704,0.49999999999999994,0.36910147666052995,18,US
Niobium,2022,161.54104888048508,5.090930578364931,0.0,0.8635567234537611,,0.2934420169554671,0.2439273838470929,0.2934420169554671,0.1701998392615517,0.2160564575594668,0.15861360807284103,import_raw,1.0,0.1337127242487881,0.3768442678836032,0.06253615416273549,,1,0.04,0.93,0.96,0.0,0.6480880655091281,0.0,0.08162764836395006,0.8621485297343452,,0.2037735206533818,0.20709557507228007,0.09457903895254417,0.30268909977922975,1.0,0.1802740789941913,0.6164964581223232,0.3156058794459893,,0.8620689655172413,0.13793103448275865,1.0,0.5298120254757721,0.31122073627296254,0.34346239395694345,0.49999999999999994,0.4102134384330331,17,US
Niobium,2023,161.90467532703653,5.093165215791827,0.0,0.8635567234537611,,0.4517313026813062,0.1855275041693214,0.4517313026813062,0.19976951432404572,0.25188170518784503,0.14522443328666557,import_raw,1.0,0.13780034176140368,0.37876966991809313,0.08398283847535877,,1,0.04,0.93,0.96,0.0,0.12190051210347619,0.0,0.299156792101881,0.8621485297343452,,0.4030684018056721,0.13535803010093567,0.23357820072836533,0.43381647767270515,1.0,0.15324558669674287,0.3839437539208983,0.5396664668598171,,0.8620689655172413,0.13793103448275865,1.0,0.3251835324846852,0.47436759407641077,0.3654884805680114,0.49999999999999994,0.4097526904323761,15,US
Germanium,2015,3.75,1.55814461804655,0.95,0.9201388888888891,,0.1358620913249134,0.1358620913249134,,,0.12695665650719815,0.1358620913249134,import_intermediate,1.0,0.06021636005904005,0.7916666666666667,0.10346058526602941,1.0,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.0,0.9387758062568735,,,0.0568329997986043,,0.07021477205778809,1.0,0.004140740523766845,0.9964289747064137,0.5700649600593567,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.25,0.4785824868836645,0.6249999999999999,0.5198219261913213,3,US
Germanium,2016,5.232558139534884,1.8297868648172944,0.95,0.8702001081665764,,0.150753071243922,0.150753071243922,,,0.13639072233282645,0.15075307124392195,import_intermediate,1.0,0.0642267711651928,0.786046511627907,0.12360091844181802,1.0,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.0,0.882798075945754,,,0.09951866902603249,,0.08450533716083564,1.0,0.00048181767237073374,0.9880967417609343,0.5332341329426182,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.25,0.4604864748026106,0.6249999999999999,0.5148368368610169,4,US
Germanium,2017,6.818181818181818,2.056452023455137,0.95,0.8347107438016528,,0.1468604398738146,0.1468604398738146,,,0.13677978673732608,0.14686043987381445,import_intermediate,1.0,0.0644871404412427,0.7272727272727273,0.10911566127647526,1.0,2,0.06,0.92,0.94,0.02,1.0,0.9595959595959596,0.0,0.8406501979731931,,,0.059938269704986814,,0.09685428097162493,1.0,0.0,0.9218028964756643,0.6439588628892827,1.0,0.7931034482758619,0.20689655172413793,0.9636363636363636,0.9764309764309764,0.25,0.4880342692746291,0.6249999999999999,0.522369694655491,3,US
